"Main Category","Category","Terms"
"General Annotations","UP_COMMENT_ALTERNATIVE_PRODUCTS","Event=Alternative splicing; Named isoforms=3; Name=1;   IsoId=O43683-1; Sequence=Displayed; Name=2;   IsoId=O43683-2; Sequence=VSP_054761; Name=3;   IsoId=O43683-3; Sequence=VSP_054760;"
"General Annotations","UP_COMMENT_CATALYTIC_ACTIVITY","Reaction=L-seryl-[protein] + ATP = O-phospho-L-seryl-[protein] + ADP +   H(+); Xref=Rhea:RHEA:17989, Rhea:RHEA-COMP:9863, Rhea:RHEA-   COMP:11604, ChEBI:CHEBI:15378, ChEBI:CHEBI:29999, ChEBI:CHEBI:30616,   ChEBI:CHEBI:83421, ChEBI:CHEBI:456216; EC=2.7.11.1;"
"General Annotations","UP_COMMENT_CATALYTIC_ACTIVITY","Reaction=L-seryl-[protein] + ATP = O-phospho-L-seryl-[protein] + ADP +   H(+); Xref=Rhea:RHEA:17989, Rhea:RHEA-COMP:9863, Rhea:RHEA-   COMP:11604, ChEBI:CHEBI:15378, ChEBI:CHEBI:29999, ChEBI:CHEBI:30616,   ChEBI:CHEBI:83421, ChEBI:CHEBI:456216; EC=2.7.11.1;   Evidence={ECO:0000256|ARBA:ARBA00048679};"
"General Annotations","UP_COMMENT_CATALYTIC_ACTIVITY","Reaction=L-threonyl-[protein] + ATP = O-phospho-L-threonyl-[protein] +   ADP + H(+); Xref=Rhea:RHEA:46608, Rhea:RHEA-COMP:11060, Rhea:RHEA-   COMP:11605, ChEBI:CHEBI:15378, ChEBI:CHEBI:30013, ChEBI:CHEBI:30616,   ChEBI:CHEBI:61977, ChEBI:CHEBI:456216; EC=2.7.11.1;"
"General Annotations","UP_COMMENT_CATALYTIC_ACTIVITY","Reaction=L-threonyl-[protein] + ATP = O-phospho-L-threonyl-[protein] +   ADP + H(+); Xref=Rhea:RHEA:46608, Rhea:RHEA-COMP:11060, Rhea:RHEA-   COMP:11605, ChEBI:CHEBI:15378, ChEBI:CHEBI:30013, ChEBI:CHEBI:30616,   ChEBI:CHEBI:61977, ChEBI:CHEBI:456216; EC=2.7.11.1;   Evidence={ECO:0000256|ARBA:ARBA00047899};"
"General Annotations","UP_COMMENT_DISEASE","Microcephaly 30, primary, autosomal recessive (MCPH30) [MIM:620183]: A form of microcephaly, a disease defined as a head circumference more than 3 standard deviations below the age, sex and ethnically matched mean. Brain weight is markedly reduced and the cerebral cortex is disproportionately small. MCPH30 is characterized by small head, poor overall growth, and global developmental delay with variably impaired intellectual development. Affected individuals may also have variable congenital anomalies, including atrial septal defect, dysmorphic facial features, tracheal stenosis, and anomalies of the skin and teeth. {ECO:0000269|PubMed:35044816}. Note=The disease is caused by variants affecting the gene represented in this entry."
"General Annotations","UP_COMMENT_DOMAIN","BUB1 N-terminal domain directs kinetochore localization and binding to BUB3. {ECO:0000269|PubMed:17158872}."
"General Annotations","UP_COMMENT_DOMAIN","The KEN box is required for its ubiquitination and degradation. {ECO:0000269|PubMed:17158872}."
"General Annotations","UP_COMMENT_FUNCTION","Serine/threonine-protein kinase that performs 2 crucial functions during mitosis: it is essential for spindle-assembly checkpoint signaling and for correct chromosome alignment. Has a key role in the assembly of checkpoint proteins at the kinetochore, being required for the subsequent localization of CENPF, BUB1B, CENPE and MAD2L1. Required for the kinetochore localization of PLK1. Required for centromeric enrichment of AUKRB in prometaphase. Plays an important role in defining SGO1 localization and thereby affects sister chromatid cohesion. Promotes the centromeric localization of TOP2A (PubMed:35044816). Acts as a substrate for anaphase-promoting complex or cyclosome (APC/C) in complex with its activator CDH1 (APC/C-Cdh1). Necessary for ensuring proper chromosome segregation and binding to BUB3 is essential for this function. Can regulate chromosome segregation in a kinetochore-independent manner. Can phosphorylate BUB3. The BUB1-BUB3 complex plays a role in the inhibition of APC/C when spindle-assembly checkpoint is activated and inhibits the ubiquitin ligase activity of APC/C by phosphorylating its activator CDC20. This complex can also phosphorylate MAD1L1. Kinase activity is essential for inhibition of APC/CCDC20 and for chromosome alignment but does not play a major role in the spindle-assembly checkpoint activity. Mediates cell death in response to chromosome missegregation and acts to suppress spontaneous tumorigenesis. {ECO:0000269|PubMed:10198256, ECO:0000269|PubMed:15020684, ECO:0000269|PubMed:15525512, ECO:0000269|PubMed:15723797, ECO:0000269|PubMed:16760428, ECO:0000269|PubMed:17158872, ECO:0000269|PubMed:19487456, ECO:0000269|PubMed:20739936, ECO:0000269|PubMed:35044816}."
"General Annotations","UP_COMMENT_INDUCTION","Inhibited by phorbol 12-myristate 13-acetate (PMA)."
"General Annotations","UP_COMMENT_INTERACTION","O43683; O95376: ARIH2; NbExp=5; IntAct=EBI-748936, EBI-711158; O43683; O60566: BUB1B; NbExp=5; IntAct=EBI-748936, EBI-1001438; O43683; O43684: BUB3; NbExp=8; IntAct=EBI-748936, EBI-1050987; O43683; P46108: CRK; NbExp=2; IntAct=EBI-748936, EBI-886; O43683; Q8NG31: KNL1; NbExp=4; IntAct=EBI-748936, EBI-1001161; O43683; Q8NG31-2: KNL1; NbExp=3; IntAct=EBI-748936, EBI-10973816; O43683; Q9GZQ8: MAP1LC3B; NbExp=2; IntAct=EBI-748936, EBI-373144; O43683; P03070; Xeno; NbExp=2; IntAct=EBI-748936, EBI-617698;"
"General Annotations","UP_COMMENT_PTM","Ubiquitinated and degraded during mitotic exit by APC/C-Cdh1. {ECO:0000269|PubMed:17158872}."
"General Annotations","UP_COMMENT_PTM","Upon spindle-assembly checkpoint activation it is hyperphosphorylated and its kinase activity toward CDC20 is stimulated. Phosphorylation at Thr-609 is required for interaction with PLK1, phosphorylation at this site probably creates a binding site for the POLO-box domain of PLK1, thus enhancing the PLK1-BUB1 interaction. {ECO:0000269|PubMed:10198256, ECO:0000269|PubMed:15525512, ECO:0000269|PubMed:16760428}."
"General Annotations","UP_COMMENT_SIMILARITY","Belongs to the protein kinase superfamily. Ser/Thr protein kinase family. BUB1 subfamily. {ECO:0000255|PROSITE-ProRule:PRU00159}."
"General Annotations","UP_COMMENT_SUBCELLULAR_LOCATION","Chromosome, centromere, kinetochore {ECO:0000256|ARBA:ARBA00004629}. Nucleus {ECO:0000256|ARBA:ARBA00004123}."
"General Annotations","UP_COMMENT_SUBCELLULAR_LOCATION","Nucleus. Chromosome, centromere, kinetochore. Note=Nuclear in interphase cells. Accumulates gradually during G1 and S phase of the cell cycle, peaks at G2/M, and drops dramatically after mitosis. Localizes to the outer kinetochore. Kinetochore localization is required for normal mitotic timing and checkpoint response to spindle damage and occurs very early in prophase. AURKB, KNL1 and INCENP are required for kinetochore localization (By similarity). {ECO:0000250}."
"General Annotations","UP_COMMENT_SUBUNIT","(Microbial infection) Interacts with SV40 Large T antigen; this interaction induces activation of a DNA damage response and promotes p53/TP53 stabilization and phosphorylation. {ECO:0000269|PubMed:18922873}."
"General Annotations","UP_COMMENT_SUBUNIT","(Microbial infection) Interacts with herpes virus 8 protein LANA1. {ECO:0000269|PubMed:26223641}."
"General Annotations","UP_COMMENT_SUBUNIT","Interacts with BUB3 and KNL1. Interacts (when phosphorylated) with PLK1. The BUB1-BUB3 complex interacts with MAD1L1. {ECO:0000256|ARBA:ARBA00062095}."
"General Annotations","UP_COMMENT_SUBUNIT","Interacts with BUB3 and KNL1. Interacts (when phosphorylated) with PLK1. The BUB1-BUB3 complex interacts with MAD1L1. {ECO:0000305|PubMed:10198256, ECO:0000305|PubMed:15525512, ECO:0000305|PubMed:16760428, ECO:0000305|PubMed:17981135}."
"General Annotations","UP_COMMENT_TISSUE_SPECIFICITY","High expression in testis and thymus, less in colon, spleen, lung and small intestine. Expressed in fetal thymus, bone marrow, heart, liver, spleen and thymus. Expression is associated with cells/tissues with a high mitotic index."
"Identifiers","ENTREZ_GENE_ID","699"
"Identifiers","ENSEMBL_GENE_ID","ENSG00000169679"
"Identifiers","UNIPROT_ID","Q9BXX5_HUMAN"
"Identifiers","UNIPROT_ID","C9IYH4_HUMAN"
"Identifiers","UNIPROT_ID","C9JQA4_HUMAN"
"Identifiers","UNIPROT_ID","C9JRC7_HUMAN"
"Identifiers","UNIPROT_ID","BUB1_HUMAN"
"Identifiers","UNIPROT_ID","B4DYG2_HUMAN"
"Identifiers","UNIPROT_ID","A8K5A6_HUMAN"
"Identifiers","UNIPROT_ID","A0JLU2_HUMAN"
"Identifiers","UNIPROT_ID","A0A590UK50_HUMAN"
"Identifiers","UNIPROT_ID","A0A590UJ99_HUMAN"
"Interactions","PUBCHEM","Losmapimod"
"Interactions","PUBCHEM","US9765058, Example 2-2-1"
"Interactions","PUBCHEM","US10428044, Example 65"
"Interactions","PUBCHEM","US10428044, Example 352"
"Interactions","PUBCHEM","US10428044, Example 12"
"Interactions","PUBCHEM","US10428044, Example 345"
"Interactions","PUBCHEM","US10428044, Example 15"
"Interactions","PUBCHEM","US10428044, Example 238"
"Interactions","PUBCHEM","US10428044, Example 33"
"Interactions","PUBCHEM","US10428044, Example 402"
"Interactions","PUBCHEM","US10428044, Example 137"
"Interactions","PUBCHEM","US10428044, Example 110"
"Interactions","PUBCHEM","US10428044, Example 470"
"Interactions","PUBCHEM","US10428044, Example 175"
"Interactions","PUBCHEM","Intermediate 1-10-7"
"Interactions","PUBCHEM","US10428044, Example 52"
"Interactions","PUBCHEM","US10428044, Example 74"
"Interactions","PUBCHEM","US10428044, Example 462"
"Interactions","PUBCHEM","US10428044, Example 278"
"Interactions","PUBCHEM","US10428044, Example 236"
"Interactions","PUBCHEM","US10428044, Example 88"
"Interactions","PUBCHEM","US10428044, Example 343"
"Interactions","PUBCHEM","US10428044, Example 380"
"Interactions","PUBCHEM","US10428044, Example 111"
"Interactions","PUBCHEM","US10428044, Example 463"
"Interactions","PUBCHEM","US10428044, Example 72"
"Interactions","PUBCHEM","US10428044, Example 71"
"Interactions","PUBCHEM","US10428044, Example 70"
"Interactions","PUBCHEM","US10428044, Example 318"
"Interactions","PUBCHEM","US10428044, Example 485"
"Interactions","PUBCHEM","Intermediate 1-2-37"
"Interactions","PUBCHEM","US10428044, Example 163"
"Interactions","PUBCHEM","Intermediate 1-2-29"
"Interactions","PUBCHEM","US10428044, Example 483"
"Interactions","PUBCHEM","US10227299, Example 1"
"Interactions","PUBCHEM","US10428044, Example 48"
"Interactions","PUBCHEM","US10428044, Example 337"
"Interactions","PUBCHEM","US10428044, Example 16"
"Interactions","PUBCHEM","US10428044, Example 39"
"Interactions","PUBCHEM","US10428044, Example 303"
"Interactions","PUBCHEM","US10428044, Example 103"
"Interactions","PUBCHEM","US10428044, Example 427"
"Interactions","PUBCHEM","US10428044, Example 452"
"Interactions","PUBCHEM","US10428044, Example 477"
"Interactions","PUBCHEM","US10428044, Example 426"
"Interactions","PUBCHEM","US10428044, Example 488"
"Interactions","PUBCHEM","US10428044, Example 335"
"Interactions","PUBCHEM","US10428044, Example 244"
"Interactions","PUBCHEM","US10428044, Example 85"
"Interactions","PUBCHEM","US10428044, Example 484"
"Interactions","PUBCHEM","US10428044, Example 191"
"Interactions","PUBCHEM","US10428044, Example 373"
"Interactions","PUBCHEM","US10428044, Example 143"
"Interactions","PUBCHEM","US10428044, Example 322"
"Interactions","PUBCHEM","US10428044, Example 420"
"Interactions","PUBCHEM","US10428044, Example 330"
"Interactions","PUBCHEM","US10428044, Example 157"
"Interactions","PUBCHEM","US10428044, Example 158"
"Interactions","PUBCHEM","US10428044, Example 159"
"Interactions","PUBCHEM","US10428044, Example 91"
"Interactions","PUBCHEM","US10428044, Example 387"
"Interactions","PUBCHEM","US10428044, Example 46"
"Interactions","PUBCHEM","US10428044, Example 339"
"Interactions","PUBCHEM","US10428044, Example 374"
"Interactions","PUBCHEM","US10428044, Example 147"
"Interactions","PUBCHEM","Intermediate 1-10-3"
"Interactions","PUBCHEM","Intermediate 1-10-4"
"Interactions","PUBCHEM","US10428044, Example 239"
"Interactions","PUBCHEM","US10428044, Example 7"
"Interactions","PUBCHEM","US10428044, Example 8"
"Interactions","PUBCHEM","US10428044, Example 177"
"Interactions","PUBCHEM","US10428044, Example 448"
"Interactions","PUBCHEM","Intermediate 1-2-53"
"Interactions","PUBCHEM","US10428044, Example 55"
"Interactions","PUBCHEM","US10428044, Example 56"
"Interactions","PUBCHEM","US10428044, Example 395"
"Interactions","PUBCHEM","US10428044, Example 507"
"Interactions","PUBCHEM","US10428044, Example 172"
"Interactions","PUBCHEM","US10428044, Example 233"
"Interactions","PUBCHEM","US10428044, Example 45"
"Interactions","PUBCHEM","Intermediate 1-2-85"
"Interactions","PUBCHEM","US10428044, Example 481"
"Interactions","PUBCHEM","US10428044, Example 101"
"Interactions","PUBCHEM","US10428044, Example 268"
"Interactions","PUBCHEM","US10428044, Example 108"
"Interactions","PUBCHEM","US10428044, Example 319"
"Interactions","PUBCHEM","US10428044, Example 229"
"Interactions","PUBCHEM","US10428044, Example 317"
"Interactions","PUBCHEM","US10428044, Example 165"
"Interactions","PUBCHEM","US10428044, Example 273"
"Interactions","PUBCHEM","US10428044, Example 34"
"Interactions","PUBCHEM","US10428044, Example 79"
"Interactions","PUBCHEM","US10428044, Example 80"
"Interactions","PUBCHEM","US10428044, Example 5"
"Interactions","PUBCHEM","US10428044, Example 6"
"Interactions","PUBCHEM","US10428044, Example 342"
"Interactions","PUBCHEM","US10428044, Example 170"
"Interactions","PUBCHEM","Intermediate 1-1-33"
"Interactions","PUBCHEM","US10428044, Example 282"
"Interactions","PUBCHEM","US10428044, Example 25"
"Interactions","PUBCHEM","US10428044, Example 13"
"Interactions","PUBCHEM","US10428044, Example 185"
"Interactions","PUBCHEM","US10428044, Example 301"
"Interactions","PUBCHEM","US10428044, Example 232"
"Interactions","PUBCHEM","US10428044, Example 356"
"Interactions","PUBCHEM","US10428044, Example 296"
"Interactions","PUBCHEM","US10428044, Example 369"
"Interactions","PUBCHEM","US10428044, Example 331"
"Interactions","PUBCHEM","Intermediate 1-2-36"
"Interactions","PUBCHEM","US10428044, Example 215"
"Interactions","PUBCHEM","US10428044, Example 384"
"Interactions","PUBCHEM","US10428044, Example 208"
"Interactions","PUBCHEM","US10428044, Example 28"
"Interactions","PUBCHEM","US10428044, Example 444"
"Interactions","PUBCHEM","US10428044, Example 283"
"Interactions","PUBCHEM","US10428044, Example 102"
"Interactions","PUBCHEM","US10428044, Example 338"
"Interactions","PUBCHEM","US10428044, Example 84"
"Interactions","PUBCHEM","US10428044, Example 40"
"Interactions","PUBCHEM","US10428044, Example 145"
"Interactions","PUBCHEM","US10428044, Example 248"
"Interactions","PUBCHEM","US10428044, Example 344"
"Interactions","PUBCHEM","US10428044, Example 354"
"Interactions","PUBCHEM","US10428044, Example 89"
"Interactions","PUBCHEM","US10428044, Example 390"
"Interactions","PUBCHEM","US10428044, Example 112"
"Interactions","PUBCHEM","US10428044, Example 294"
"Interactions","PUBCHEM","US10428044, Example 366"
"Interactions","PUBCHEM","US10428044, Example 417"
"Interactions","PUBCHEM","US10428044, Example 280"
"Interactions","PUBCHEM","US10428044, Example 35"
"Interactions","PUBCHEM","Intermediate 1-10-2"
"Interactions","PUBCHEM","US10428044, Example 86"
"Interactions","PUBCHEM","Intermediate 1-10-11"
"Interactions","PUBCHEM","US10428044, Example 263"
"Interactions","PUBCHEM","US10428044, Example 511"
"Interactions","PUBCHEM","US10428044, Example 60"
"Interactions","PUBCHEM","US10428044, Example 139"
"Interactions","PUBCHEM","US10428044, Example 19"
"Interactions","PUBCHEM","US10428044, Example 42"
"Interactions","PUBCHEM","US10428044, Example 41"
"Interactions","PUBCHEM","US10428044, Example 43"
"Interactions","PUBCHEM","US10428044, Example 95"
"Interactions","PUBCHEM","US10428044, Example 313"
"Interactions","PUBCHEM","US10428044, Example 114"
"Interactions","PUBCHEM","US10428044, Example 357"
"Interactions","PUBCHEM","US10428044, Example 375"
"Interactions","PUBCHEM","US10428044, Example 329"
"Interactions","PUBCHEM","US10428044, Example 486"
"Interactions","PUBCHEM","US10428044, Example 124"
"Interactions","PUBCHEM","US10428044, Example 333"
"Interactions","PUBCHEM","US10428044, Example 279"
"Interactions","PUBCHEM","US10227299, Example 32"
"Interactions","PUBCHEM","US10428044, Example 106"
"Interactions","PUBCHEM","US10428044, Example 142"
"Interactions","PUBCHEM","US10428044, Example 226"
"Interactions","PUBCHEM","US10428044, Example 267"
"Interactions","PUBCHEM","US10428044, Example 193"
"Interactions","PUBCHEM","US10428044, Example 423"
"Interactions","PUBCHEM","US10428044, Example 295"
"Interactions","PUBCHEM","US10428044, Example 29"
"Interactions","PUBCHEM","US10428044, Example 87"
"Interactions","PUBCHEM","US10428044, Example 327"
"Interactions","PUBCHEM","Intermediate 1-2-78"
"Interactions","PUBCHEM","US10428044, Example 68"
"Interactions","PUBCHEM","US10428044, Example 487"
"Interactions","PUBCHEM","US10428044, Example 349"
"Interactions","PUBCHEM","US10428044, Example 315"
"Interactions","PUBCHEM","US10428044, Example 383"
"Interactions","PUBCHEM","US10428044, Example 350"
"Interactions","PUBCHEM","US10428044, Example 132"
"Interactions","PUBCHEM","US10428044, Example 266"
"Interactions","PUBCHEM","US10428044, Example 299"
"Interactions","PUBCHEM","US10428044, Example 129"
"Interactions","PUBCHEM","US10428044, Example 128"
"Interactions","PUBCHEM","US10428044, Example 399"
"Interactions","PUBCHEM","US10428044, Example 187"
"Interactions","PUBCHEM","US10428044, Example 269"
"Interactions","PUBCHEM","US10428044, Example 67"
"Interactions","PUBCHEM","US10428044, Example 63"
"Interactions","PUBCHEM","US10428044, Example 353"
"Interactions","PUBCHEM","US10428044, Example 504"
"Interactions","PUBCHEM","Intermediate 1-10-1"
"Interactions","PUBCHEM","US10428044, Example 51"
"Interactions","PUBCHEM","US10428044, Example 475"
"Interactions","PUBCHEM","US10428044, Example 186"
"Interactions","PUBCHEM","US10428044, Example 281"
"Interactions","PUBCHEM","US10428044, Example 320"
"Interactions","PUBCHEM","Intermediate 1-2-70"
"Interactions","PUBCHEM","US10428044, Example 22"
"Interactions","PUBCHEM","US10428044, Example 171"
"Interactions","PUBCHEM","US10428044, Example 98"
"Interactions","PUBCHEM","US10428044, Example 36"
"Interactions","PUBCHEM","US10428044, Example 501"
"Interactions","PUBCHEM","US10428044, Example 77"
"Interactions","PUBCHEM","US10428044, Example 348"
"Interactions","PUBCHEM","US10428044, Example 180"
"Interactions","PUBCHEM","US10428044, Example 293"
"Interactions","PUBCHEM","US10428044, Example 149"
"Interactions","PUBCHEM","US10428044, Example 113"
"Interactions","PUBCHEM","US10428044, Example 453"
"Interactions","PUBCHEM","Intermediate 1-2-50"
"Interactions","PUBCHEM","US10428044, Example 365"
"Interactions","PUBCHEM","US10428044, Example 347"
"Interactions","PUBCHEM","US10227299, Example 94"
"Interactions","PUBCHEM","US10428044, Example 443"
"Interactions","PUBCHEM","US10428044, Example 154"
"Interactions","PUBCHEM","US10428044, Example 123"
"Interactions","PUBCHEM","US10428044, Example 355"
"Interactions","PUBCHEM","US10428044, Example 438"
"Interactions","PUBCHEM","US10428044, Example 341"
"Interactions","PUBCHEM","US10428044, Example 127"
"Interactions","PUBCHEM","US10428044, Example 418"
"Interactions","PUBCHEM","Intermediate 1-11-3"
"Interactions","PUBCHEM","US10428044, Example 155"
"Interactions","PUBCHEM","US10428044, Example 228"
"Interactions","PUBCHEM","US10428044, Example 300"
"Interactions","PUBCHEM","US10428044, Example 422"
"Interactions","PUBCHEM","US10428044, Example 2"
"Interactions","PUBCHEM","US10428044, Example 96"
"Interactions","PUBCHEM","US10428044, Example 457"
"Interactions","PUBCHEM","US10428044, Example 437"
"Interactions","PUBCHEM","US10428044, Example 144"
"Interactions","PUBCHEM","US10428044, Example 184"
"Interactions","PUBCHEM","US10428044, Example 174"
"Interactions","PUBCHEM","Intermediate 1-1-29"
"Interactions","PUBCHEM","US10428044, Example 31"
"Interactions","PUBCHEM","Intermediate 1-11-13"
"Interactions","PUBCHEM","US10428044, Example 460"
"Interactions","PUBCHEM","US10428044, Example 289"
"Interactions","PUBCHEM","US10428044, Example 66"
"Interactions","PUBCHEM","Intermediate 1-10-6"
"Interactions","PUBCHEM","US10428044, Example 92"
"Interactions","PUBCHEM","US10428044, Example 334"
"Interactions","PUBCHEM","US10428044, Example 314"
"Interactions","PUBCHEM","Intermediate 1-2-30"
"Interactions","PUBCHEM","Intermediate 1-2-31"
"Interactions","PUBCHEM","US10428044, Example 166"
"Interactions","PUBCHEM","US10428044, Example 364"
"Interactions","PUBCHEM","US10428044, Example 377"
"Interactions","PUBCHEM","US10428044, Example 3"
"Interactions","PUBCHEM","US10428044, Example 351"
"Interactions","PUBCHEM","US10428044, Example 461"
"Interactions","PUBCHEM","Intermediate 1-2-62"
"Interactions","PUBCHEM","US10428044, Example 121"
"Interactions","PUBCHEM","US10428044, Example 237"
"Interactions","PUBCHEM","US10428044, Example 246"
"Interactions","PUBCHEM","US10428044, Example 499"
"Interactions","PUBCHEM","US10428044, Example 500"
"Interactions","PUBCHEM","US10428044, Example 64"
"Interactions","PUBCHEM","Intermediate 1-11-4"
"Interactions","PUBCHEM","US10428044, Example 202"
"Interactions","PUBCHEM","US10428044, Example 37"
"Interactions","PUBCHEM","Intermediate 1-2-51"
"Interactions","PUBCHEM","US10428044, Example 245"
"Interactions","PUBCHEM","US10428044, Example 429"
"Interactions","PUBCHEM","US10428044, Example 99"
