"Main Category","Category","Terms"
"Gene Ontology","GOTERM_BP_DIRECT","ventricular cardiac muscle cell development"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of cardiac muscle cell proliferation"
"Gene Ontology","GOTERM_BP_DIRECT","regulation of chromosome condensation"
"Gene Ontology","GOTERM_BP_DIRECT","protein-containing complex assembly"
"Gene Ontology","GOTERM_BP_DIRECT","cellular response to iron(III) ion"
"Gene Ontology","GOTERM_BP_DIRECT","cellular response to fatty acid"
"Gene Ontology","GOTERM_BP_DIRECT","cellular response to hypoxia"
"Gene Ontology","GOTERM_BP_DIRECT","regulation of mitotic cell cycle spindle assembly checkpoint"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of mitochondrial ATP synthesis coupled electron transport"
"Gene Ontology","GOTERM_CC_DIRECT","spindle pole"
"Gene Ontology","GOTERM_CC_DIRECT","outer kinetochore"
"Gene Ontology","GOTERM_CC_DIRECT","nucleus"
"Gene Ontology","GOTERM_CC_DIRECT","nucleoplasm"
"Gene Ontology","GOTERM_CC_DIRECT","cytoplasm"
"Gene Ontology","GOTERM_CC_DIRECT","mitochondrial matrix"
"Gene Ontology","GOTERM_CC_DIRECT","centrosome"
"Gene Ontology","GOTERM_CC_DIRECT","microtubule organizing center"
"Gene Ontology","GOTERM_CC_DIRECT","cytosol"
"Gene Ontology","GOTERM_CC_DIRECT","cytoskeleton"
"Gene Ontology","GOTERM_CC_DIRECT","membrane"
"Gene Ontology","GOTERM_CC_DIRECT","cyclin B1-CDK1 complex"
"Gene Ontology","GOTERM_MF_DIRECT","patched binding"
"Gene Ontology","GOTERM_MF_DIRECT","protein binding"
"Gene Ontology","GOTERM_MF_DIRECT","cyclin-dependent protein serine/threonine kinase regulator activity"
"Gene Ontology","GOTERM_MF_DIRECT","protein kinase binding"
"Gene Ontology","GOTERM_MF_DIRECT","ubiquitin-like protein ligase binding"
"Gene Ontology","GOTERM_MF_DIRECT","cyclin-dependent protein serine/threonine kinase activator activity"
"General Annotations","CHROMOSOME","5"
"General Annotations","CYTOGENETIC_LOCATION","5q13.2"
"General Annotations","ENTREZ_GENE_SUMMARY","The protein encoded by this gene is a regulatory protein involved in mitosis. The gene product complexes with p34(cdc2) to form the maturation-promoting factor (MPF). The encoded protein is necessary for proper control of the G2/M transition phase of the cell cycle. [provided by RefSeq, Aug 2017]"
"General Annotations","UP_COMMENT_ALTERNATIVE_PRODUCTS","Event=Alternative splicing; Named isoforms=2; Name=1;   IsoId=P14635-1; Sequence=Displayed; Name=2;   IsoId=P14635-2; Sequence=VSP_053892;"
"General Annotations","UP_COMMENT_DEVELOPMENTAL_STAGE","Accumulates steadily during G2 and is abruptly destroyed at mitosis. {ECO:0000269|PubMed:2570636}."
"General Annotations","UP_COMMENT_FUNCTION","Essential for the control of the cell cycle at the G2/M (mitosis) transition. {ECO:0000256|ARBA:ARBA00003222}."
"General Annotations","UP_COMMENT_FUNCTION","Essential for the control of the cell cycle at the G2/M (mitosis) transition. {ECO:0000269|PubMed:17495531, ECO:0000269|PubMed:17495533, ECO:0000269|PubMed:27030811}."
"General Annotations","UP_COMMENT_INTERACTION","P14635; Q9NPC3: CCNB1IP1; NbExp=2; IntAct=EBI-495332, EBI-745269; P14635; P06493: CDK1; NbExp=28; IntAct=EBI-495332, EBI-444308; P14635; Q00535: CDK5; NbExp=8; IntAct=EBI-495332, EBI-1041567; P14635; P46527: CDKN1B; NbExp=6; IntAct=EBI-495332, EBI-519280; P14635; O75618-1: DEDD; NbExp=3; IntAct=EBI-495332, EBI-15621191; P14635; Q99640: PKMYT1; NbExp=8; IntAct=EBI-495332, EBI-495308; P14635; Q13635: PTCH1; NbExp=2; IntAct=EBI-495332, EBI-8775406; P14635; P61086: UBE2K; NbExp=2; IntAct=EBI-495332, EBI-473850; P14635; Q96PU4: UHRF2; NbExp=2; IntAct=EBI-495332, EBI-625304;"
"General Annotations","UP_COMMENT_PTM","Phosphorylated by PLK1 at Ser-133 on centrosomes during prophase: phosphorylation by PLK1 does not cause nuclear import. Phosphorylation at Ser-147 was also reported to be mediated by PLK1 but Ser-133 seems to be the primary phosphorylation site. {ECO:0000269|PubMed:12447691, ECO:0000269|PubMed:12524548}."
"General Annotations","UP_COMMENT_PTM","Ubiquitinated by the SCF(NIPA) complex during interphase, leading to its destruction (PubMed:16009132). Deubiquitinated by USP22 during G2/M phase (PubMed:27030811). {ECO:0000269|PubMed:16009132, ECO:0000269|PubMed:27030811}."
"General Annotations","UP_COMMENT_SIMILARITY","Belongs to the cyclin family. Cyclin AB subfamily. {ECO:0000256|ARBA:ARBA00006955}."
"General Annotations","UP_COMMENT_SIMILARITY","Belongs to the cyclin family. Cyclin AB subfamily. {ECO:0000305}."
"General Annotations","UP_COMMENT_SUBCELLULAR_LOCATION","Cytoplasm. Nucleus. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome."
"General Annotations","UP_COMMENT_SUBUNIT","Interacts with the CDC2 protein kinase to form a serine/threonine kinase holoenzyme complex also known as maturation promoting factor (MPF). The cyclin subunit imparts substrate specificity to the complex. Binds HEI10. Interacts with catalytically active RALBP1 and CDC2 during mitosis to form an endocytotic complex during interphase. Interacts with CCNF; interaction is required for nuclear localization. Interacts with CDK5RAP3 (PubMed:15790566). Interacts with RFPL4A and UBE2A (By similarity). Interacts with INCA1 (PubMed:21540187). {ECO:0000250|UniProtKB:P24860, ECO:0000269|PubMed:10716937, ECO:0000269|PubMed:12612082, ECO:0000269|PubMed:12775724, ECO:0000269|PubMed:15790566, ECO:0000269|PubMed:17495531, ECO:0000269|PubMed:21540187, ECO:0000269|PubMed:2570636}."
"General Annotations","UP_COMMENT_SUBUNIT","Interacts with the CDC2 protein kinase to form a serine/threonine kinase holoenzyme complex also known as maturation promoting factor (MPF). The cyclin subunit imparts substrate specificity to the complex. Binds HEI10. Interacts with catalytically active RALBP1 and CDC2 during mitosis to form an endocytotic complex during interphase. Interacts with CCNF; interaction is required for nuclear localization. Interacts with CDK5RAP3. Interacts with RFPL4A and UBE2A. Interacts with INCA1. {ECO:0000256|ARBA:ARBA00046806}."
"Identifiers","ENTREZ_GENE_ID","891"
"Identifiers","ENSEMBL_GENE_ID","ENSG00000134057"
"Identifiers","UNIPROT_ID","H0Y9U8_HUMAN"
"Identifiers","UNIPROT_ID","H0YA62_HUMAN"
"Identifiers","UNIPROT_ID","E9PC90_HUMAN"
"Identifiers","UNIPROT_ID","D6RHI0_HUMAN"
"Identifiers","UNIPROT_ID","CCNB1_HUMAN"
"Interactions","PUBCHEM","Meridianin C"
"Interactions","PUBCHEM","(2R)-2-[[9-propan-2-yl-6-(pyridin-2-ylmethylamino)purin-2-yl]amino]butan-1-ol"
"Interactions","PUBCHEM","4-({4-amino-5-[(2-methoxyphenyl)carbonyl]pyrimidin-2-yl}amino)-N-ethylpiperidine-1-carboxamide"
"Interactions","PUBCHEM","(2S)-1-[(2R)-2-acetamido-3-[2-[2-[2-[3-[4-(1H-indol-3-yl)-2,5-dioxopyrrol-3-yl]indol-1-yl]ethoxy]ethoxy]ethylsulfanyl]propanoyl]-N-[(2S)-6-amino-1-[[(2S)-6-amino-1-(methylamino)-1-oxohexan-2-yl]amino]-1-oxohexan-2-yl]pyrrolidine-2-carboxamide"
"Interactions","PUBCHEM","4-[4-Amino-5-(2-methylbenzoyl)pyrimidin-2-ylamino]piperidine-1-carboxylic Acid Ethyl Ester"
"Interactions","PUBCHEM","3-(4-(2-chlorophenyl)-9-hydroxy-1,3-dioxo-2,3-dihydropyrrolo[3,4-c]carbazol-6(1H)-yl)-N-(2-(dimethylamino)ethyl)propanamide"
"Interactions","PUBCHEM","2-[(3-Isopropyl-1H-pyrazolo[4,3-d]pyrimidin-7-ylamino)-methyl]-phenol"
"Interactions","PUBCHEM","2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-(cyclopropylmethyl)-9H-purine-2,6-diamine"
"Interactions","PUBCHEM","1-[4-({4-Amino-5-[(2-methoxyphenyl)carbonyl]pyrimidin-2-yl}amino)piperidin-1-yl]butan-1-one"
"Interactions","PUBCHEM","(3-{3-[4-(2-Methoxy-phenyl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl]-pyrrolo[2,3-b]pyridin-1-yl}-propyl)-carbamic acid tert-butyl ester"
"Interactions","PUBCHEM","(3S)-3-[[6-(benzylamino)-9-propan-2-ylpurin-2-yl]amino]pentan-2-ol"
"Interactions","PUBCHEM","(3S)-3-[[6-(benzylamino)-9-propan-2-ylpurin-2-yl]amino]-2-methylpentan-2-ol"
"Interactions","PUBCHEM","2H-Indol-2-one, 3-(1,3-dihydro-3-oxo-2H-indol-2-ylidene)-1,3-dihydro-"
"Interactions","PUBCHEM","NU6140"
"Interactions","PUBCHEM","20-Ethyl-17,23-dioxa-4,14,20,26-tetrazahexacyclo[24.6.1.17,14.02,6.08,13.027,32]tetratriaconta-1(33),2(6),7(34),8,10,12,27,29,31-nonaene-3,5-dione"
"Interactions","PUBCHEM","(2R)-2-({9-(1-methylethyl)-6-[(4-pyridin-2-ylbenzyl)amino]-9H-purin-2-yl}amino)butan-1-ol"
"Interactions","PUBCHEM","(R)-2-(9-Isopropyl-6-(pyridin-3-ylmethylamino)-9H-purin-2-ylamino)butan-1-ol"
"Interactions","PUBCHEM","4-[4-Amino-5-(2-fluorobenzoyl)pyrimidin-2-ylamino]piperidine-1-carboxylic acid ethyl ester"
"Interactions","PUBCHEM","[4-Amino-2-(1-ethanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2-methoxyphenyl)methanone"
"Interactions","PUBCHEM","[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2-methoxyphenyl)methanone"
"Interactions","PUBCHEM","3-[({2-[(1-hydroxy-3-methylbutan-2-yl)amino]-9-(propan-2-yl)-9H-purin-6-yl}amino)methyl]phenol"
"Interactions","PUBCHEM","2-[({2-[(1-hydroxy-3-methylbutan-2-yl)amino]-9-(propan-2-yl)-9H-purin-6-yl}amino)methyl]phenol"
"Interactions","PUBCHEM","3-(3-Chloro-5-trifluoromethyl-pyridin-2-yl)-4-[1-(3-hydroxy-propyl)-1H-pyrrolo[2,3-b]pyridin-3-yl]-pyrrole-2,5-dione"
"Interactions","PUBCHEM","3-(2-aminopyrimidin-4-yl)-6-bromo-1H-indol-4-ol"
"Interactions","PUBCHEM","Meridianin A"
"Interactions","PUBCHEM","N-[5-(2,2-Dimethylpropanoyl)-6,6-dimethyl-1,4,5,6-tetrahydropyrrolo[3,4-c]pyrazol-3-yl]-3,5-difluorobenzamide"
"Interactions","PUBCHEM","[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](3,4,5-trifluoro-2-methoxyphenyl)methanone"
"Interactions","PUBCHEM","[4-Amino-2-(piperidin-4-ylamino)pyrimidin-5-yl](2-methoxyphenyl)methanone"
"Interactions","PUBCHEM","[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2,3,4-trifluoro-6-methoxyphenyl)methanone"
"Interactions","PUBCHEM","9H-Purin-6-amine, 9-(1-methylethyl)-N-(phenylmethyl)-"
"Interactions","PUBCHEM","Spongiacidin D"
"Interactions","PUBCHEM","9-bromo-2-methoxy-7,12-dihydro-5H-indolo[3,2-d][1]benzazepin-6-one"
"Interactions","PUBCHEM","(2-Methyl-4,5-dihydro-thiazolo[4,5-h]quinazolin-8-yl)-phenyl-amine"
"Interactions","PUBCHEM","N,N-Dimethyl-N'-(2-methyl-4,5-dihydro-thiazolo[4,5-h]quinazolin-8-yl)-benzene-1,4-diamine"
"Interactions","PUBCHEM","(2-Methyl-4,5-dihydro-thiazolo[4,5-h]quinazolin-8-yl)-(3-nitro-phenyl)-amine"
"Interactions","PUBCHEM","(6-Chloro-pyridin-3-yl)-(2-methyl-4,5-dihydro-thiazolo[4,5-h]quinazolin-8-yl)-amine"
"Interactions","PUBCHEM","8-N-(3-nitrophenyl)-4,5-dihydro-[1,3]thiazolo[4,5-h]quinazoline-2,8-diamine"
"Interactions","PUBCHEM","N8-Phenyl-4,5-dihydro-thiazolo[4,5-h]quinazoline-2,8-diamine"
"Interactions","PUBCHEM","4-(2-Methyl-4,5-dihydro-thiazolo[4,5-h]quinazolin-8-ylamino)-phenol"
"Interactions","PUBCHEM","{[(2,6-difluorophenyl)carbonyl]amino}-N-piperidin-4-yl-1H-pyrazole-3-carboxamide"
"Interactions","PUBCHEM","Methyl-(2-methyl-thiazolo[4,5-h]quinazolin-8-yl)-(3-nitro-phenyl)-amine"
"Interactions","PUBCHEM","RGB-286638 free base"
"Interactions","PUBCHEM","3-(2-Methyl-4,5-dihydro-thiazolo[4,5-h]quinazolin-8-ylamino)-phenol"
"Interactions","PUBCHEM","1-(5,6-Diphenyl-7H-pyrrolo[2,3-d]pyrimidin-4-ylamino)-propan-2-ol"
"Interactions","PUBCHEM","4-(2,6-dichlorobenzoylamino)-1H-pyrazole-3-carboxylic acid piperidin-4-ylamide"
"Interactions","PUBCHEM","(2-Methyl-thiazolo[4,5-h]quinazolin-8-yl)-phenyl-amine"
"Interactions","PUBCHEM","N-butyl-3-{2-[4-(pyrrolidin-1-yl)phenyl]acetamido}-1H,4H,5H,6H-pyrrolo[3,4-c]pyrazole-5-carboxamide"
"Interactions","PUBCHEM","(6-Methoxy-pyridin-3-yl)-(2-methyl-4,5-dihydro-thiazolo[4,5-h]quinazolin-8-yl)-amine"
"Interactions","PUBCHEM","N-butyl-3-[(2S)-2-(naphthalen-2-yl)propanamido]-1H,4H,5H,6H-pyrrolo[3,4-c]pyrazole-5-carboxamide"
"Interactions","PUBCHEM","(2-Methyl-4,5-dihydro-thiazolo[4,5-h]quinazolin-8-yl)-(4-trifluoromethyl-phenyl)-amine"
"Interactions","PUBCHEM","Methyl-(2-methyl-4,5-dihydro-thiazolo[4,5-h]quinazolin-8-yl)-(3-nitro-phenyl)-amine"
"Interactions","PUBCHEM","5-N-(4-aminocyclohexyl)-7-N-[4-(benzenesulfonyl)phenyl]-[1,2,4]triazolo[1,5-a]pyrimidine-5,7-diamine"
"Interactions","PUBCHEM","CDK Inhibitor, 9"
"Interactions","PUBCHEM","(3R)-3-{9-Isopropyl-6-[(pyridin-3-ylmethyl)-amino]-9H-purin-2-ylamino}-2-methyl-pentan-2-ol"
"Interactions","PUBCHEM","4-((5-(Cyclohexyloxy)(1,2,4)triazolo(1,5-A)pyrimidin-7-YL)amino)benzenesulfonamide"
"Interactions","PUBCHEM","(3S)-3-{9-Isopropyl-6-[(pyridin-3-ylmethyl)-amino]-9H-purin-2-ylamino}-2-methyl-pentan-2-ol"
"Interactions","PUBCHEM","PF-573228"
"Interactions","PUBCHEM","Protoapigenone"
"Interactions","PUBCHEM","cyclohexylmethyl-[4-(1H-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-yl]amine"
"Interactions","PUBCHEM","CDK Inhibitor, 3"
"Interactions","PUBCHEM","3-(5,6-Diphenyl-7H-pyrrolo[2,3-d]pyrimidin-4-ylamino)-propane-1,2-diol"
"Interactions","PUBCHEM","[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2-fluoro-6-methoxyphenyl)methanone"
"Interactions","PUBCHEM","(9-Isopropyl-9H-purin-6-yl)-(4-methoxy-benzyl)-amine"
"Interactions","PUBCHEM","2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-[(1R)-1-phenylethyl]-9H-purine-2,6-diamine"
"Interactions","PUBCHEM","N-[5-fluoro-4-(7-fluoro-2-methyl-3-propan-2-ylbenzimidazol-5-yl)pyrimidin-2-yl]-6-(2-methoxyethyl)-7,8-dihydro-5H-1,6-naphthyridin-2-amine"
"Interactions","PUBCHEM","6-ethyl-N-[5-fluoro-4-(7-fluoro-2-methyl-3-propan-2-ylbenzimidazol-5-yl)pyrimidin-2-yl]-7,8-dihydro-5H-1,6-naphthyridin-2-amine"
"Interactions","PUBCHEM","6-(2-fluoroethyl)-N-[5-fluoro-4-(7-fluoro-2-methyl-3-propan-2-ylbenzimidazol-5-yl)pyrimidin-2-yl]-7,8-dihydro-5H-1,6-naphthyridin-2-amine"
"Interactions","PUBCHEM","1-[2-[[5-fluoro-4-(7-fluoro-2-methyl-3-propan-2-ylbenzimidazol-5-yl)pyrimidin-2-yl]amino]-7,8-dihydro-5H-1,6-naphthyridin-6-yl]-2-hydroxyethanone"
"Interactions","PUBCHEM","Cazpaullone"
"Interactions","PUBCHEM","[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](4-fluoro-2-methoxyphenyl)methanone"
"Interactions","PUBCHEM","[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](5-chloro-2-methoxyphenyl)methanone"
"Interactions","PUBCHEM","[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2,6-difluorophenyl)methanone"
"Interactions","PUBCHEM","[4-Amino-2-[4-(4-methylpiperazin-1-yl)phenylamino]pyrimidin-5-yl](2-methoxyphenyl)methanone"
"Interactions","PUBCHEM","[4-Amino-2-(1-methylpiperidin-4-ylamino)pyrimidin-5-yl](2-methoxyphenyl)methanone"
"Interactions","PUBCHEM","1-[4-[4-Amino-5-(2-ethoxybenzoyl)pyrimidin-2-ylamino]piperidin-1-yl]ethanone"
"Interactions","PUBCHEM","[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](4,5-difluoro-2-methoxyphenyl)methanone"
"Interactions","PUBCHEM","4-[2-(2-Chloro-phenyl)-5,7-dihydroxy-4-oxo-4H-chromen-8-yl]-1-methyl-piperidin-3-one"
"Interactions","PUBCHEM","Atuveciclib"
"Interactions","PUBCHEM","Benzyl-(3-isopropyl-1H-pyrazolo[4,3-d]pyrimidin-7-yl)-amine"
"Interactions","PUBCHEM","3-[(3-Isopropyl-1H-pyrazolo[4,3-d]pyrimidin-7-ylamino)-methyl]-phenol"
"Interactions","PUBCHEM","4-[(3-Isopropyl-1H-pyrazolo[4,3-d]pyrimidin-7-ylamino)-methyl]-phenol"
"Interactions","PUBCHEM","(3-Chloro-phenyl)-(3-isopropyl-1H-pyrazolo[4,3-d]pyrimidin-7-yl)-amine"
"Interactions","PUBCHEM","Furan-2-ylmethyl-(3-isopropyl-1H-pyrazolo[4,3-d]pyrimidin-7-yl)-amine"
"Interactions","PUBCHEM","(3-Isopropyl-1H-pyrazolo[4,3-d]pyrimidin-7-yl)-(4-methoxy-benzyl)-amine"
"Interactions","PUBCHEM","5-[(3-Isopropyl-1H-pyrazolo[4,3-d]pyrimidin-7-ylamino)-methyl]-2-methoxy-phenol"
"Interactions","PUBCHEM","N-(4-methoxyphenyl)-4-(2-methyl-3-propan-2-ylbenzimidazol-5-yl)pyrimidin-2-amine"
"Interactions","PUBCHEM","4-(2-methyl-3-propan-2-ylbenzimidazol-5-yl)-N-(5-piperazin-1-yl-2-pyridinyl)pyrimidin-2-amine"
"Interactions","PUBCHEM","4-(2-methyl-3-propan-2-ylbenzimidazol-5-yl)-N-[5-[(4-propan-2-ylpiperazin-1-yl)methyl]-2-pyridinyl]pyrimidin-2-amine"
"Interactions","PUBCHEM","4-[[5-bromo-4-[[(2R)-1-hydroxypropan-2-yl]amino]pyrimidin-2-yl]amino]benzenesulfinamide"
"Interactions","PUBCHEM","4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]benzenesulfinamide"
"Interactions","PUBCHEM","4-[[5-bromo-4-[(2R,3R)-3-hydroxybutan-2-yl]oxypyrimidin-2-yl]amino]benzenesulfinamide"
"Interactions","PUBCHEM","CDK2 inhibitor 73"
"Interactions","PUBCHEM","6-ethyl-N-[6-(7-fluoro-2-methyl-3-propan-2-ylbenzimidazol-5-yl)pyrimidin-4-yl]-7,8-dihydro-5H-1,6-naphthyridin-2-amine"
"Interactions","PUBCHEM","1-[2-[[5-fluoro-4-(7-fluoro-2-methyl-3-propan-2-ylbenzimidazol-5-yl)pyrimidin-2-yl]amino]-7,8-dihydro-5H-1,6-naphthyridin-6-yl]propan-2-ol"
"Interactions","PUBCHEM","N-[4-(3-cyclopentyl-7-fluoro-2-methylbenzimidazol-5-yl)-5-fluoropyrimidin-2-yl]-6-ethyl-7,8-dihydro-5H-1,6-naphthyridin-2-amine"
"Interactions","PUBCHEM","1-[2-[[5-fluoro-4-(7-fluoro-2-methyl-3-propan-2-ylbenzimidazol-5-yl)pyrimidin-2-yl]amino]-7,8-dihydro-5H-1,6-naphthyridin-6-yl]-2-(4-methylpiperazin-1-yl)ethanone"
"Interactions","PUBCHEM","6-ethyl-N-[4-(7-fluoro-2-methyl-3-propan-2-ylbenzimidazol-5-yl)-2-pyridinyl]-7,8-dihydro-5H-1,6-naphthyridin-2-amine"
"Interactions","PUBCHEM","6-(1-ethylpiperidin-4-yl)-N-[5-fluoro-4-(7-fluoro-2-methyl-3-propan-2-ylbenzimidazol-5-yl)pyrimidin-2-yl]-7,8-dihydro-5H-1,6-naphthyridin-2-amine"
"Interactions","PUBCHEM","N-[5-fluoro-4-(7-fluoro-2-methyl-3-propan-2-ylbenzimidazol-5-yl)pyrimidin-2-yl]-6-(1-propan-2-ylpiperidin-4-yl)-7,8-dihydro-5H-1,6-naphthyridin-2-amine"
"Interactions","PUBCHEM","N-[5-fluoro-4-(7-fluoro-2-methyl-3-propan-2-ylbenzimidazol-5-yl)pyrimidin-2-yl]-6-(1-methylpiperidin-4-yl)-7,8-dihydro-5H-1,6-naphthyridin-2-amine"
"Interactions","PUBCHEM","6-ethyl-N-[5-fluoro-4-(7-fluoro-2-methyl-3-propan-2-ylbenzimidazol-5-yl)-2-pyridinyl]-7,8-dihydro-5H-1,6-naphthyridin-2-amine"
"Interactions","PUBCHEM","1-[2-[[5-fluoro-4-(7-fluoro-2-methyl-3-propan-2-ylbenzimidazol-5-yl)pyrimidin-2-yl]amino]-7,8-dihydro-5H-1,6-naphthyridin-6-yl]-2-pyrrolidin-1-ylpropan-1-one"
"Interactions","PUBCHEM","2-(dimethylamino)-1-[2-[[5-fluoro-4-(7-fluoro-2-methyl-3-propan-2-ylbenzimidazol-5-yl)pyrimidin-2-yl]amino]-7,8-dihydro-5H-1,6-naphthyridin-6-yl]ethanone"
"Interactions","PUBCHEM","1-[2-[[5-fluoro-4-(7-fluoro-2-methyl-3-propan-2-ylbenzimidazol-5-yl)pyrimidin-2-yl]amino]-7,8-dihydro-5H-1,6-naphthyridin-6-yl]-2-hydroxypropan-1-one"
"Interactions","PUBCHEM","2-ethyl-N-[5-fluoro-4-(7-fluoro-2-methyl-3-propan-2-ylbenzimidazol-5-yl)pyrimidin-2-yl]-3,4-dihydro-1H-isoquinolin-6-amine"
"Interactions","PUBCHEM","N-[5-fluoro-4-(7-fluoro-2-methyl-3-propan-2-ylbenzimidazol-5-yl)pyrimidin-2-yl]-6-[1-(2-methoxyethyl)piperidin-4-yl]-7,8-dihydro-5H-1,6-naphthyridin-2-amine"
"Interactions","PUBCHEM","6-[1-(cyclopropylmethyl)piperidin-4-yl]-N-[5-fluoro-4-(7-fluoro-2-methyl-3-propan-2-ylbenzimidazol-5-yl)pyrimidin-2-yl]-7,8-dihydro-5H-1,6-naphthyridin-2-amine"
"Interactions","PUBCHEM","1-[4-[2-[[5-fluoro-4-(7-fluoro-2-methyl-3-propan-2-ylbenzimidazol-5-yl)pyrimidin-2-yl]amino]-7,8-dihydro-5H-1,6-naphthyridin-6-yl]piperidin-1-yl]-2-methylpropan-2-ol"
"Interactions","PUBCHEM","N-[4-(3-butan-2-yl-7-fluoro-2-methylbenzimidazol-5-yl)-5-fluoropyrimidin-2-yl]-6-ethyl-7,8-dihydro-5H-1,6-naphthyridin-2-amine"
"Interactions","PUBCHEM","6-ethyl-N-[5-fluoro-4-[7-fluoro-2-methyl-3-(oxolan-3-yl)benzimidazol-5-yl]pyrimidin-2-yl]-7,8-dihydro-5H-1,6-naphthyridin-2-amine"
"Interactions","PUBCHEM","N-[4-[3-(cyclopropylmethyl)-7-fluoro-2-methylbenzimidazol-5-yl]-5-fluoropyrimidin-2-yl]-6-ethyl-7,8-dihydro-5H-1,6-naphthyridin-2-amine"
"Interactions","PUBCHEM","US10717746, Example 25"
"Interactions","PUBCHEM","Azd-4573"
"Interactions","PUBCHEM","US10717746, Example 2"
"Interactions","PUBCHEM","N-cyclopentyl-5-[5-fluoro-2-[(5-piperazin-1-yl-2-pyridinyl)amino]pyrimidin-4-yl]-4-methyl-1,3-thiazol-2-amine"
"Interactions","PUBCHEM","N-cyclopentyl-N,4-dimethyl-5-[2-[(5-piperazin-1-yl-2-pyridinyl)amino]pyrimidin-4-yl]-1,3-thiazol-2-amine"
