"Main Category","Category","Terms"
"Gene Ontology","GOTERM_BP_DIRECT","secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development"
"Gene Ontology","GOTERM_BP_DIRECT","mesenchymal-epithelial cell signaling involved in prostate gland development"
"Gene Ontology","GOTERM_BP_DIRECT","prostate gland epithelium morphogenesis"
"Gene Ontology","GOTERM_BP_DIRECT","prostate gland stromal morphogenesis"
"Gene Ontology","GOTERM_BP_DIRECT","epithelial cell maturation involved in prostate gland development"
"Gene Ontology","GOTERM_BP_DIRECT","alveolar secondary septum development"
"Gene Ontology","GOTERM_BP_DIRECT","connective tissue development"
"Gene Ontology","GOTERM_BP_DIRECT","dopaminergic neuron differentiation"
"Gene Ontology","GOTERM_BP_DIRECT","respiratory basal cell differentiation"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of miRNA transcription"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of dopaminergic neuron differentiation"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of cell-cell adhesion mediated by cadherin"
"Gene Ontology","GOTERM_CC_DIRECT","chromatin"
"Gene Ontology","GOTERM_CC_DIRECT","fibrillar center"
"Gene Ontology","GOTERM_CC_DIRECT","nucleus"
"Gene Ontology","GOTERM_CC_DIRECT","nucleoplasm"
"Gene Ontology","GOTERM_CC_DIRECT","microvillus"
"Gene Ontology","GOTERM_MF_DIRECT","transcription cis-regulatory region binding"
"Gene Ontology","GOTERM_MF_DIRECT","RNA polymerase II cis-regulatory region sequence-specific DNA binding"
"Gene Ontology","GOTERM_MF_DIRECT","DNA-binding transcription factor activity, RNA polymerase II-specific"
"Gene Ontology","GOTERM_MF_DIRECT","DNA-binding transcription activator activity, RNA polymerase II-specific"
"Gene Ontology","GOTERM_MF_DIRECT","DNA binding"
"Gene Ontology","GOTERM_MF_DIRECT","chromatin binding"
"Gene Ontology","GOTERM_MF_DIRECT","DNA-binding transcription factor activity"
"Gene Ontology","GOTERM_MF_DIRECT","protein binding"
"Gene Ontology","GOTERM_MF_DIRECT","protein domain specific binding"
"Gene Ontology","GOTERM_MF_DIRECT","sequence-specific DNA binding"
"Gene Ontology","GOTERM_MF_DIRECT","sequence-specific double-stranded DNA binding"
"General Annotations","CHROMOSOME","14"
"General Annotations","CYTOGENETIC_LOCATION","14q21.1"
"General Annotations","ENTREZ_GENE_SUMMARY","This gene encodes a member of the forkhead class of DNA-binding proteins. These hepatocyte nuclear factors are transcriptional activators for liver-specific transcripts such as albumin and transthyretin, and they also interact with chromatin. Similar family members in mice have roles in the regulation of metabolism and in the differentiation of the pancreas and liver. [provided by RefSeq, Jul 2008]"
"General Annotations","UP_COMMENT_ALTERNATIVE_PRODUCTS","Event=Alternative splicing; Named isoforms=2; Name=1;   IsoId=P55317-1; Sequence=Displayed; Name=2;   IsoId=P55317-2; Sequence=VSP_055094;"
"General Annotations","UP_COMMENT_FUNCTION","Transcription factor that is involved in embryonic development, establishment of tissue-specific gene expression and regulation of gene expression in differentiated tissues. Is thought to act as a 'pioneer' factor opening the compacted chromatin for other proteins through interactions with nucleosomal core histones and thereby replacing linker histones at target enhancer and/or promoter sites. Binds DNA with the consensus sequence 5'- [AC]A[AT]T[AG]TT[GT][AG][CT]T[CT]-3' (By similarity). Proposed to play a role in translating the epigenetic signatures into cell type-specific enhancer-driven transcriptional programs. Its differential recruitment to chromatin is dependent on distribution of histone H3 methylated at 'Lys-5' (H3K4me2) in estrogen-regulated genes. Involved in the development of multiple endoderm-derived organ systems such as liver, pancreas, lung and prostate; FOXA1 and FOXA2 seem to have at least in part redundant roles (By similarity). Modulates the transcriptional activity of nuclear hormone receptors. Is involved in ESR1-mediated transcription; required for ESR1 binding to the NKX2-1 promoter in breast cancer cells; binds to the RPRM promoter and is required for the estrogen-induced repression of RPRM. Involved in regulation of apoptosis by inhibiting the expression of BCL2. Involved in cell cycle regulation by activating expression of CDKN1B, alone or in conjunction with BRCA1. Originally described as a transcription activator for a number of liver genes such as AFP, albumin, tyrosine aminotransferase, PEPCK, etc. Interacts with the cis-acting regulatory regions of these genes. Involved in glucose homeostasis. {ECO:0000250, ECO:0000269|PubMed:16087863, ECO:0000269|PubMed:16331276, ECO:0000269|PubMed:18358809, ECO:0000269|PubMed:19127412, ECO:0000269|PubMed:19917725}."
"General Annotations","UP_COMMENT_INTERACTION","P55317; P10275: AR; NbExp=4; IntAct=EBI-3918034, EBI-608057;"
"General Annotations","UP_COMMENT_SUBCELLULAR_LOCATION","Nucleus {ECO:0000255|PROSITE-ProRule:PRU00089, ECO:0000269|PubMed:15987773, ECO:0000269|PubMed:16331276}."
"General Annotations","UP_COMMENT_SUBCELLULAR_LOCATION","Nucleus {ECO:0000256|ARBA:ARBA00004123, ECO:0000256|PROSITE-ProRule:PRU00089}."
"General Annotations","UP_COMMENT_SUBUNIT","Binds DNA as a monomer (By similarity). Interacts with FOXA2. Interacts with NKX2-1. Interacts with HDAC7. Interacts with the histone H3-H4 heterodimer. Associates with nucleosomes containing histone H2A. Interacts with AR. Interacts with NR0B2 (By similarity). {ECO:0000250}."
"General Annotations","UP_COMMENT_TISSUE_SPECIFICITY","Highly expressed in prostate and ESR1-positive breast tumors. Overexpressed in esophageal and lung adenocarcinomas. {ECO:0000269|PubMed:12234996, ECO:0000269|PubMed:15987773, ECO:0000269|PubMed:16331276}."
"Identifiers","ENTREZ_GENE_ID","3169"
"Identifiers","ENSEMBL_GENE_ID","ENSG00000129514"
"Identifiers","UNIPROT_ID","G3V4B9_HUMAN"
"Identifiers","UNIPROT_ID","FOXA1_HUMAN"
"Identifiers","UNIPROT_ID","B4E257_HUMAN"
"Literature","GENERIF_SUMMARY","The hepatocyte nuclear factor 3 alpha gene, HNF3alpha (FOXA1), on chromosome band 14q13 is amplified and overexpressed in esophageal and lung adenocarcinomas"
"Literature","GENERIF_SUMMARY","This protein up-regulates vitronectin expression during tretinoin-induced differentiation in mouse neuroblastoma Neuro2a cells."
"Literature","GENERIF_SUMMARY","the HNF-3 site in the fibrinogen beta promoter is important for IL6-induced expression, and its activity is influenced by the adjacent -148C/T polymorphism"
"Literature","GENERIF_SUMMARY","The knockdown of FoxA1 expression blocks the association of ER with chromatin and estrogen-induced gene expression demonstrating the necessity of FoxA1 in mediating an estrogen response in breast cancer cells."
"Literature","GENERIF_SUMMARY","ablation of FOXA1 expression in MCF-7 cells suppressed estrogen receptor 1 binding to the prototypic TFF1 promoter"
"Literature","GENERIF_SUMMARY","HNF-3alpha is an additional member of the pituitary P sequence regulatory complex, implicating it in tissue-specific expression"
"Literature","GENERIF_SUMMARY","identifies high expression of FOXA1 in breast cancer cell lines and tissues; role for BRCA1 in the regulation of p27(Kip1) transcription and a possible interaction with BRCA1 discovered"
"Literature","GENERIF_SUMMARY","REVIEW"
"Literature","GENERIF_SUMMARY","GATA-3 as a critical component of the master cell-type-specific transcriptional network including ER alpha and FoxA1 that dictates the phenotype of hormone-dependent breast cancer"
"Literature","GENERIF_SUMMARY","Loss of expression of FOXA1 expression is associated with breast cancer"
"Literature","GENERIF_SUMMARY","Our present results suggest that FoxA1 plays an important role as a lineage-specific oncogene in proliferation of cancer cells derived from mammary luminal cells."
"Literature","GENERIF_SUMMARY","Taken together, our findings indicate that HNF-3alpha is a novel corepressor of AR, and predict its effects on the proliferation of prostate cancer cells."
"Literature","GENERIF_SUMMARY","The results suggest that methylation of histone H3 lysine 4 is part of the epigenetic signature that defines lineage-specific FoxA1 recruitment sites in chromatin."
"Literature","GENERIF_SUMMARY","FOXA1 protein is associated with markers of good prognosis supporting its role as a growth repressor in breast cancer."
"Literature","GENERIF_SUMMARY","FOXA1 and IRF-1 intermediary transcriptional regulators of PPARgamma-induced urothelial cytodifferentiation"
"Literature","GENERIF_SUMMARY","Foxa1 protein decreased the transcription activity of Proto-Oncogene Proteins c-bcl-2 promoter under normal conditions and oxidative stress."
"Literature","GENERIF_SUMMARY","Mechanisms that restrict the activity of shared FOXA1-bound enhancers likely play a significant role in defining the cell-type-specific functions of FOXA1."
"Literature","GENERIF_SUMMARY","REVIEW"
"Literature","GENERIF_SUMMARY","These data suggest a mechanistic link between rs1230399 and bone mineral density through estrogen ERalpha/FOXA1 signaling pathways driven by long-distance enhancers."
"Literature","GENERIF_SUMMARY","These results show that FOXA plays a role in the transcriptional regulation of CIC and in insulin secretion."
"Literature","GENERIF_SUMMARY","Data show that FOXA1 may be an important oncogene in thyroid tumorigenesis and a potential new therapeutic target for the treatment of anaplastic thyroid cancers."
"Literature","GENERIF_SUMMARY","These results indicate an important role for Foxa1 as a novel regulator of expression of HSP72."
"Literature","GENERIF_SUMMARY","FOXA1 and GATA-3 have roles in breast cancer, but FOXA1 is expressed in patients with good outcome, while GATA-3 is a luminal marker"
"Literature","GENERIF_SUMMARY","Data show a direct physical interaction between FoxA1 and USF2. This interaction is mediated via the forkhead DNA-binding domain of FoxA1 and the DNA-binding domain of USF2"
"Literature","GENERIF_SUMMARY","The results of the current study suggest a novel function of HNF-3alpha as a killer of malignant prostate cancer cells."
"Literature","GENERIF_SUMMARY","Stable chromatin binding protects the FoxA DNA-binding domain from acetylation to preserve chromatin binding and remodeling by FoxA factors in the absence of extracellular cues."
"Literature","GENERIF_SUMMARY","these data implicate a novel role for HDAC7 and FoxA1 in estrogen repression of RPRM."
"Literature","GENERIF_SUMMARY","analysis of the binding pattern of FOXA1 and FOXA3 and their relation to H3K4me3 in HepG2 cells"
"Literature","GENERIF_SUMMARY","Data demonstrate that FOXA1 directly regulates HOXB13 in human prostate epithelial cells, and show that this prostate-specific regulatory mechanism is conserved in mice."
"Literature","GENERIF_SUMMARY","FOXA1 induces not only KRT7 but also LOXL2 in a subset of poor prognostic esophageal squamous cell carcinomas with metastatic lymph nodes"
"Literature","GENERIF_SUMMARY","our results reveal an EBP1-Foxa-AGR2 signaling circuit with functional significance in metastatic prostate cancer."
"Literature","GENERIF_SUMMARY","Data show that genes overexpressed in breast carcinoma including TFF1, TFF3, FOXA1 and CA12."
"Literature","GENERIF_SUMMARY","In pancreatic cancer cell lines, FOXA1/2 expression is consistently suppressed in experimental EMT models and RNAi silencing of FOXA1/2 alone is sufficient to induce EMT."
"Literature","GENERIF_SUMMARY","FOXA1 is an essential determinant of ERalpha expression and mammary ductal morphogenesis."
"Literature","GENERIF_SUMMARY","Expression levels of Wnt7A, beta-catenin, and FoxA1, along with cell-type specific markers, are observed to vary with differentiation and often also in response to the presence of heparin during the time of exposure to heparin."
"Literature","GENERIF_SUMMARY","CCCTC-binding factor acts upstream of FOXA1 and demarcates the genomic response to estrogen."
"Literature","GENERIF_SUMMARY","A novel polymorphism in FOXA1 is identified as an important regulator of UDP glucuronosyltransferase 2B17 (UGT2B17) expression in prostate cancer."
"Literature","GENERIF_SUMMARY","The expression of FOXA1 is associated with a good prognosis in invasive ductal breast carcinoma."
"Literature","GENERIF_SUMMARY","regulation of the UGT2B15 and UGT2B17 genes by FOXA1 may have an important role in the maintenance of androgen homeostasis within prostate cancer cells."
"Literature","GENERIF_SUMMARY","These results show that FOXA and Sp1 sites in HepG2 cells and only the Sp1 site in HEK293 and SK-N-SH cells have a critical role in the transcriptional regulation of the CAC proximal promoter."
"Literature","GENERIF_SUMMARY","FOXA1 is a major determinant of estrogen-ER activity and endocrine response in breast cancer cells."
"Literature","GENERIF_SUMMARY","induction of FOXA1 expression and its subsequent recruitment to enhancers is associated with DNA demethylation"
"Literature","GENERIF_SUMMARY","high-level FOXA1 expression is associated with the development of metastatic prostate cancer"
"Literature","GENERIF_SUMMARY","FOXA1 is a significant marker of good prognosis in breast cancer."
"Literature","GENERIF_SUMMARY","cell-lineage-specific factors, such as FoxA1, can simultaneously facilitate and restrict key regulated transcription factors, exemplified by the androgen receptor (AR), to act on structurally and functionally distinct classes of enhancer"
"Literature","GENERIF_SUMMARY","These findings show that androgen receptor binds and regulates, in a FoxA1 dependent manner, oestrogen receptor cis-regulatory elements in molecular apocrine tumours."
"Literature","GENERIF_SUMMARY","All the enhanceosome components comprising estrogen receptor alpha (ERalpha), FOXA1, and GATA3 are necessary for the full repertoire of cancer-associated effects of the ERalpha."
"Literature","GENERIF_SUMMARY","IGF-I can increase the stability of FOXA1 protein expression and place it as a critical mediator of IGF-I regulation of gene expression and IGF-I-mediated biological responses."
"Literature","GENERIF_SUMMARY","FoxA1 is a pivotal driver of the cell-cycle in castration-resistant prostate cancer. It promotes G to S-phase transit as well as G to M-phase transit through 2 distinct mechanisms."
"Literature","GENERIF_SUMMARY","FoxA1 has a dual role in androgen receptor binding to chromatin, androgen signalling and prostate cancer"
"Literature","GENERIF_SUMMARY","analysis of the mechanisms, consequence, and clinical relevance of FOXA1-mediated steroid nuclear receptor signalling in human malignancy [review]"
"Literature","GENERIF_SUMMARY","In HR-positive breast cancer, FOXA1 expression was significantly associated with good prognosis."
"Literature","GENERIF_SUMMARY","Short interfering RNA-mediated knockdown of FOXA1 decreased the expression of DIO1 mRNA, but knockdown of both FOXA1 and FOXA2 restored it."
"Literature","GENERIF_SUMMARY","This review focuses on the interplay of FOXA1/oestrogen receptor and FOXA1/androgen receptor, in normal and cancerous mammary and prostate epithelial cells. [Review]"
"Literature","GENERIF_SUMMARY","findings suggest FOXA1 overexpression as a novel mechanism inducing castration resistance in prostate cancer."
"Literature","GENERIF_SUMMARY","Foxa1 reduces lipid accumulation in human hepatocytes and is down-regulated in nonalcoholic fatty liver."
"Literature","GENERIF_SUMMARY","These results suggest that FOXA1 functions as a tumor suppressor through modulation of proliferation and migration of endometrial cancer cells."
"Literature","GENERIF_SUMMARY","Assessed gene amplifications and protein expression of NKX2-1 and FOXA1 in primary lung tumors (n = 554) and brain metastases (n = 68)."
"Literature","GENERIF_SUMMARY","FOXA1 controls plasticity between basal and luminal breast cancer cells, not only by inducing luminal genes but also by repressing the basal phenotype, and thus aggressiveness."
"Literature","GENERIF_SUMMARY","Double-positive immunoreactivities of FOXA1 and FOXP1 were significantly associated with a favorable prognosis for the relapse-free and overall survival in with tamoxifen-treated breast cancer."
"Literature","GENERIF_SUMMARY","This study demonstrates that there is a cross-regulation network between FOXA1 and ErbB2 signaling that connects FOXA1 to some of the key signaling pathways in estrogen receptor-negativebreast cancer."
"Literature","GENERIF_SUMMARY","the first evidence linking loss of FOXA1 expression with histological subtypes of MIBC and urothelial cell proliferation, and suggest an important role for FOXA1 in the malignant phenotype of MIBC."
"Literature","GENERIF_SUMMARY","These findings show that FOXA1, but not ER- alpha, is essential for AHR(aryl hydrocarbon receptor) -dependent regulation of CCNG2(cyclin G2 ), assigning a role for FOXA1 in AHR action."
"Literature","GENERIF_SUMMARY","These findings provide direct physiological and molecular evidence for a role of FOXA1 in controlling cell proliferation through the regulation of IGFBP-3 expression in prostrate cancer."
"Literature","GENERIF_SUMMARY","show novel expression of genes near regions of significantly associated SNPS, including TMEM26 and FOXA1 in airway epithelium and lung parenchyma, and ANK3 in alveolar macrophages in COPD"
"Literature","GENERIF_SUMMARY","risk-associated SNPs modulate the affinity of chromatin for FOXA1 at distal regulatory elements, thereby resulting in allele-specific gene expression, which is exemplified by the effect of the rs4784227 SNP on the TOX3 gene within the 16q12.1 risk locus."
"Literature","GENERIF_SUMMARY","Upregulation of FOXA1 is associated with estrogen receptor alpha-positive breast cancer."
"Literature","GENERIF_SUMMARY","we found a novel function for FoxA1 in defining the cell-type specificity of AR- and GR-binding events in a distinct fashion, namely, for AR in LNCaP-1F5 cells and for GR in VCaP cells"
"Literature","GENERIF_SUMMARY","FoxA1 exhibits the greatest extent of mitotic chromosome binding"
"Literature","GENERIF_SUMMARY","Lupien group has shown that risk-associated SNPs of breast cancer are enriched for FOXA1 binding sites, which influences the function of this transcription factor"
"Literature","GENERIF_SUMMARY","Several mechanisms by which FOXA1 controls p16(INK4a) expression during cellular senescence."
"Literature","GENERIF_SUMMARY","Expression levels of FOXA1 messenger RNA (mRNA) and protein in glioma tissues are significantly higher than those in corresponding non-neoplastic brain tissue."
"Literature","GENERIF_SUMMARY","Data indicate that FoxA1 regulates two distinct oncogenic processes via androgen receptor depnedent and independent pathways."
"Literature","GENERIF_SUMMARY","FoxA1 binds to a site from -919 to -913 bp relative to the UCP2 transcription start site."
"Literature","GENERIF_SUMMARY","Low FOXA1 expression is associated with recurrence in breast cancer."
"Literature","GENERIF_SUMMARY","FOXA1 may modulate the epithelial-to-mesenchymal transition via its transcriptional regulatory network."
"Literature","GENERIF_SUMMARY","In an androgen-depleted state, elevated levels of FOXA1 enhance androgen receptor(AR) binding at genomic regions not normally occupied by AR, which in turn facilitates prostate cancer cell growth."
"Literature","GENERIF_SUMMARY","ChIP-exonuclease of the ER pioneer factor FoxA1 identifies protected DNA with a predictable 8 bp overhang from the Forkhead motif, which authors term mesas; showed that mesas occur in multiple cellular contexts and exist as single or overlapping motifs."
"Literature","GENERIF_SUMMARY","FOXA1 expression is associated with a less aggressive phenotype and a better prognosis in patients with hormone receptor-positive/HER2-negative breast cancer."
"Literature","GENERIF_SUMMARY","Complex molecular mechanism underlying the role of FOXA1/A2 in achieving high levels of CFTR expression in intestinal epithelial cells."
"Literature","GENERIF_SUMMARY","FOXA1 is a tumor suppressor in endometrial cancer and has a possible interaction with estrogen receptor alpha."
"Literature","GENERIF_SUMMARY","FOXA1 promotes cell proliferation in endometrial cancer through androgen receptor and Notch pathway activation."
"Literature","GENERIF_SUMMARY","FoxA1 is a lineage-specification factor that is induced by IFN-beta and supports the differentiation and suppressive function of FoxA1(+) Treg cells"
"Literature","GENERIF_SUMMARY","High expression of FOXA1 and GATA3 was significantly associated with improved disease-free survival."
"Literature","GENERIF_SUMMARY","Overexpression of forkhead-box A1 protein is associated with apocrine breast carcinoma."
"Literature","GENERIF_SUMMARY","FOXA1 facilitates the androgen receptor and NFI interaction by bridging the complex."
"Literature","GENERIF_SUMMARY","Low FOXA1 is associated with poor survival"
"Literature","GENERIF_SUMMARY","Cooperativity and equilibrium with FOXA1 define androgen receptor(AR) cistrome. FOXA1 also functions in inhibiting AR signalling and castration-resistant prostate cancer growth via opening chromatin for binding with AR."
"Literature","GENERIF_SUMMARY","Immunohistochemistry staining was performed to test the expression of SOX2 and FOXA1 in human breast and lung carcinoma. The results showed that there is an inhibitory effect of SOX2 on the expression of FOXA1 gene."
"Literature","GENERIF_SUMMARY","Authors have identified microRNAs-99a/100 mediate a direct relationship between FGFR3 and FOXA1 and potentially facilitate cross talk between these pathways in UCC."
"Literature","GENERIF_SUMMARY","Data define the importance of AGR2 in breast cancer cell growth and highlight a mechanism where changes in FOXA1 activity obviate the need for ER in the regulation of this gene."
"Literature","GENERIF_SUMMARY","the presence of FOXA1 retards the nuclear mobility of agonist-bound AR. Interestingly, mutation of the FOXA1 SUMOylation sites slows down the mobility of the pioneer factor, further retarding the nuclear mobility of the AR."
"Literature","GENERIF_SUMMARY","SERPINA6-rs1998056 regulated by FOXA/ERalpha might be associated with female HCC risk"
"Literature","GENERIF_SUMMARY","The upregulated miR-20a in human preeclampsia tissue can inhibit the proliferative and invasive activities of trophoblast cells by repressing the expression of FOXA1."
"Literature","GENERIF_SUMMARY","These results suggest that rs11257655 affects transcriptional activity through altered binding of a protein complex that includes FOXA1 and FOXA2, providing a potential molecular mechanism at this GWAS locus."
"Literature","GENERIF_SUMMARY","Parity-associated epigenetic silencing of FOXA1 contributes to long-term attenuation of the estrogenic impact on breast cancer development.CpG islands in the FOXA1 gene are preferentially hypermethylated in the early-parity women."
"Literature","GENERIF_SUMMARY","The close relationship between Runx2 and YAP plays a pro-carcinogenetic role in liver cancer cells through inhibiting tumor suppressor lncRNA, MT1DP in a FoxA1 dependent manner."
"Literature","GENERIF_SUMMARY","FOXA1/2 is required for p53-independent p21 expression"
"Literature","GENERIF_SUMMARY","FOXA1 expression is associated with a good response to neo-adjuvant chemotherapy in luminal HER2-negative breast cancer."
"Literature","GENERIF_SUMMARY","FOXA1 expression is regulated by methylation and chromatin silencing and that BRCA1 maintains FOXA1 expression through suppressing FOXA1 gene methylation in breast cancer"
"Literature","GENERIF_SUMMARY","High FOXA1 Expression is associated with poor Response to Chemotherapy in Estrogen Receptor-Positive Breast Cancer."
"Literature","GENERIF_SUMMARY","TNFalpha signaling causes redistribution of NF-kappaB and FoxA1 binding sites across the genome, creates latent ERalpha binding sites that underlie altered patterns of gene expression and clinically relevant cellular responses."
"Literature","GENERIF_SUMMARY","FOXA1 may be associated with methylation of the tumor suppressor genes promoter in MCF-7 cell lines"
"Literature","GENERIF_SUMMARY","FOXA1 knockdown inhibits the effect of EAF2 knockdown on AR-target genes, cell proliferation, and migration in prostate cancer cells."
"Literature","GENERIF_SUMMARY","FOXA1 and FOXA2 suppressed nuclear hormone receptors, such as HNF4alpha, that are related to HBV replication."
"Literature","GENERIF_SUMMARY","our results indicate that loss of FOXA1 expression is an independent adverse predictor of overall survival in urothelial carcinoma of the bladder"
"Literature","GENERIF_SUMMARY","In conclusion, miR-212 may serve as a prognostic indicator for HCC patients and exerts tumor suppressive role, at least in part, by inhibiting FOXA1."
"Literature","GENERIF_SUMMARY","Suppression of the FOXA1/DUSP6 signaling pathway may contribute to the development of Hirschsprung disease."
"Literature","GENERIF_SUMMARY","TNBC with coexpression of AR and FOXA1 seems to behave like luminal tumors with a morphological profile distinct from other TNBC."
"Literature","GENERIF_SUMMARY","Data suggests that androgen receptor variants (AR-Vs) are dependent on forkhead box A1 protein (FOXA1) for sustaining a pro-proliferative gene signature."
"Literature","GENERIF_SUMMARY","Data show that transcription factor FOXA1 and homeodomain protein HOXB13 colocalize with androgen receptor (AR) at tumor-specific AR binding sites."
"Literature","GENERIF_SUMMARY","Immunohistochemical detectionof GATA-3 and FOXA1 expression is useful to differentiate breast carcinoma from other carcinomas."
"Literature","GENERIF_SUMMARY","findings suggest a key role for GalNAc-T4 in the estrogen pathway through FOXA1 glycosylation"
"Literature","GENERIF_SUMMARY","The ratio of FoxA1 to FoxA2 in lung adenocarcinoma is regulated by LncRNA HOTAIR and chromatin remodeling factor LSH"
"Literature","GENERIF_SUMMARY","The expression of FOXA1 appears to be involved in the proliferation of immature breast cancer cells rather than the induction of stemness-related genes and self-renewal potency of cancer stem cells."
"Literature","GENERIF_SUMMARY","CREB1/FoxA1 signaling is a targetable driver of prostate cancer progression and serves as a biomarker of poor clinical outcomes."
"Literature","GENERIF_SUMMARY","the distinct mechanisms by which GATA2 and FOXA1 regulate AR cistrome and suggest that FOXA1 acts upstream of GATA2 and AR in determining hormone-dependent gene expression in prostate cancer."
"Literature","GENERIF_SUMMARY","Meta-analysis results clearly point to an important role of FOXA1 and FOXA2 gene regulatory networks in the etiology of Alzheimer's disease"
"Literature","GENERIF_SUMMARY","Loss of Interdependent Binding by the FoxO1 and FoxA1/A2 Forkhead Transcription Factors Culminates in Perturbation of Active Chromatin Marks and Binding of Transcriptional Regulators at Insulin-sensitive Genes."
"Literature","GENERIF_SUMMARY","Down-regulation of TRPS1 by miR-373, acting as a transcriptional activator, promotes epithelial-mesenchymal transition (EMT) and metastasis by repressing FOXA1 transcription, expanding upon its previously reported role as a transcription repressor."
"Literature","GENERIF_SUMMARY","prostate staining level does not appear to have a major impact on risk of recurrence after salvage radiation therapy"
"Literature","GENERIF_SUMMARY","FoxA1, FoxA2, and LIPG control the uptake of extracellular lipids for breast cancer growth."
"Literature","GENERIF_SUMMARY","There is significantly increased esophageal squamous cell carcinoma risk associated with the FOXA1 rs7144658 T > C polymorphism among male patients."
"Literature","GENERIF_SUMMARY","show that ER and GR both have the ability to alter the genomic distribution of the FoxA1 pioneer factor. Single-molecule tracking experiments reveal a highly dynamic interaction of FoxA1 with chromatin in vivo; FoxA1 factor is not associated with footprints at its binding sites throughout the genome; findings support a model wherein interactions between transcription factors and pioneer factors are highly dynamic."
"Literature","GENERIF_SUMMARY","meta-analysis showed that high expression of FOXA1 in breast cancer patients was a good prognostic indicator for survival outcome."
"Literature","GENERIF_SUMMARY","FOXA1 is not only able to recognize but also remodel the epigenetic signatures at lineage-specific enhancers, which is mediated, at least in part, by a feed-forward regulatory loop between FOXA1 and TET1."
"Literature","GENERIF_SUMMARY","FOXA1 promotes cell senescence in EC by interaction with p16INK4a."
"Literature","GENERIF_SUMMARY","These results suggest a positional-nucleosome-oriented accessing model for Pioneer factors seeking target motifs, in which FOXA1 can examine each underlying DNA nucleotide."
