"Main Category","Category","Terms"
"General Annotations","UP_COMMENT_FUNCTION","Cell-cycle-regulated enzyme of importance in nucleotide metabolism (PubMed:9575153). Catalyzes the first enzymatic step in the salvage pathway converting thymidine into thymidine monophosphate (PubMed:22385435). Transcriptional regulation limits expression to the S phase of the cell cycle and transient expression coincides with the oscillation in the intracellular dTTP concentration (Probable). Also important for the activation of anticancer and antiviral nucleoside analog prodrugs such as 1-b-d-arabinofuranosylcytosine (AraC) and 3c- azido-3c-deoxythymidine (AZT) (PubMed:22385435). {ECO:0000269|PubMed:22385435, ECO:0000269|PubMed:9575153, ECO:0000305|PubMed:17407781}."
"General Annotations","UP_COMMENT_FUNCTION","Phosphorylates thymidine, deoxycytidine, and deoxyuridine in the mitochondrial matrix (PubMed:11687801, PubMed:9989599). In non- replicating cells, where cytosolic dNTP synthesis is down-regulated, mtDNA synthesis depends solely on TK2 and DGUOK (PubMed:9989599). Widely used as target of antiviral and chemotherapeutic agents (PubMed:9989599). {ECO:0000269|PubMed:11687801, ECO:0000269|PubMed:9989599}."
"General Annotations","UP_COMMENT_INTERACTION","P04183; P05067: APP; NbExp=3; IntAct=EBI-712550, EBI-77613; P04183; A0A087WZT3: BOLA2-SMG1P6; NbExp=3; IntAct=EBI-712550, EBI-12006120; P04183; Q92993: KAT5; NbExp=3; IntAct=EBI-712550, EBI-399080; P04183; Q1RN33: MAGEA4; NbExp=3; IntAct=EBI-712550, EBI-10194128; P04183; P04183: TK1; NbExp=2; IntAct=EBI-712550, EBI-712550;"
"General Annotations","UP_COMMENT_MISCELLANEOUS","Two forms have been identified in animal cells, one in cytosol and one in mitochondria. Activity of the cytosolic enzyme is high in proliferating cells and peaks during the S-phase of the cell cycle; it is very low in resting cells."
"General Annotations","UP_COMMENT_PTM","Phosphorylated on Ser-13 in mitosis. Phosphorylation of Ser-13 by CDK1 during mitosis reduces homotetramerization and catalytic efficiency when DNA replication is complete and intracellular TK1 is still present at a high level (PubMed:14697231, PubMed:9575153). {ECO:0000269|PubMed:14697231, ECO:0000269|PubMed:9575153}."
"General Annotations","UP_COMMENT_PTM","Polyubiquitinated. Postmitosis, ubiquitination leads to proteasomal degradation. The KEN box sequence located at the C-terminal region targets for degradation by the anaphase promoting complex (APC/C) activated and rate-limited by FZR1. {ECO:0000269|PubMed:14701726}."
"General Annotations","UP_COMMENT_SIMILARITY","Belongs to the DCK/DGK family."
"General Annotations","UP_COMMENT_SIMILARITY","Belongs to the DCK/DGK family. {ECO:0000256|ARBA:ARBA00007420}."
"General Annotations","UP_COMMENT_SIMILARITY","Belongs to the thymidine kinase family. {ECO:0000256|ARBA:ARBA00007587, ECO:0000256|RuleBase:RU004165}."
"General Annotations","UP_COMMENT_SIMILARITY","Belongs to the thymidine kinase family. {ECO:0000305}."
"General Annotations","UP_COMMENT_SUBCELLULAR_LOCATION","Cytoplasm."
"General Annotations","UP_COMMENT_SUBCELLULAR_LOCATION","Mitochondrion {ECO:0000256|ARBA:ARBA00004173}."
"General Annotations","UP_COMMENT_SUBCELLULAR_LOCATION","Mitochondrion {ECO:0000269|PubMed:9989599}."
"General Annotations","UP_COMMENT_SUBUNIT","Homotetramer (PubMed:14697231, PubMed:15611477, PubMed:15733844, PubMed:17407781, PubMed:22385435). Tetramerization from dimerization is induced by ATP and increases catalytic efficiency due to a high affinity for thymidine (PubMed:14697231). Tetramerization is inhibited by phosphorylation at Ser-13 (PubMed:14697231). Interacts (via the KEN box) with FZR1 (PubMed:14701726). {ECO:0000269|PubMed:14697231, ECO:0000269|PubMed:14701726, ECO:0000269|PubMed:15611477, ECO:0000269|PubMed:15733844, ECO:0000269|PubMed:17407781, ECO:0000269|PubMed:22385435}."
"General Annotations","UP_COMMENT_SUBUNIT","Homotetramer. Tetramerization from dimerization is induced by ATP and increases catalytic efficiency due to a high affinity for thymidine. Tetramerization is inhibited by phosphorylation at Ser-13. Interacts (via the KEN box) with FZR1. {ECO:0000256|ARBA:ARBA00046642}."
"General Annotations","UP_COMMENT_SUBUNIT","Monomer. {ECO:0000269|PubMed:20843780, ECO:0000269|PubMed:21937588}."
"General Annotations","UP_COMMENT_TISSUE_SPECIFICITY","Predominantly expressed in liver, pancreas, muscle, and brain. {ECO:0000269|PubMed:9079672}."
"Identifiers","ENTREZ_GENE_ID","7083"
"Identifiers","ENSEMBL_GENE_ID","ENSG00000167900"
"Identifiers","UNIPROT_ID","Q6I8R3_HUMAN"
"Identifiers","UNIPROT_ID","KITM_HUMAN"
"Identifiers","UNIPROT_ID","KITH_HUMAN"
"Identifiers","UNIPROT_ID","K7ERV3_HUMAN"
"Identifiers","UNIPROT_ID","K7ENW5_HUMAN"
"Identifiers","UNIPROT_ID","K7ES52_HUMAN"
"Identifiers","UNIPROT_ID","K7ERJ1_HUMAN"
"Identifiers","UNIPROT_ID","J3QL12_HUMAN"
"Identifiers","UNIPROT_ID","J3QRP0_HUMAN"
"Identifiers","UNIPROT_ID","J3KSZ2_HUMAN"
"Identifiers","UNIPROT_ID","J3KS73_HUMAN"
"Identifiers","UNIPROT_ID","H3BV57_HUMAN"
"Identifiers","UNIPROT_ID","H3BP77_HUMAN"
"Identifiers","UNIPROT_ID","B5BUF9_HUMAN"
"Identifiers","UNIPROT_ID","B5BU32_HUMAN"
"Identifiers","UNIPROT_ID","A0A7P0PE46_HUMAN"
"Identifiers","UNIPROT_ID","A0A7P0MLU2_HUMAN"
"Identifiers","UNIPROT_ID","A0A7P0SB82_HUMAN"
"Identifiers","UNIPROT_ID","A0A7I2V3V1_HUMAN"
"Identifiers","UNIPROT_ID","A0A7I2V5S4_HUMAN"
"Identifiers","UNIPROT_ID","A0A7I2V5P3_HUMAN"
"Identifiers","UNIPROT_ID","A0A7I2V471_HUMAN"
"Identifiers","UNIPROT_ID","A0A7I2V4A1_HUMAN"
"Identifiers","UNIPROT_ID","A0A7I2YQY6_HUMAN"
"Identifiers","UNIPROT_ID","A0A7I2V2L8_HUMAN"
"Identifiers","UNIPROT_ID","A0A7I2V3A3_HUMAN"
"Identifiers","UNIPROT_ID","A0A7I2V406_HUMAN"
"Identifiers","UNIPROT_ID","A0A7I2V408_HUMAN"
"Identifiers","UNIPROT_ID","A0A7I2V557_HUMAN"
"Identifiers","UNIPROT_ID","A0A7I2V304_HUMAN"
"Identifiers","UNIPROT_ID","A0A7I2V465_HUMAN"
"Identifiers","UNIPROT_ID","A0A384MDV9_HUMAN"
"Identifiers","UNIPROT_ID","A0A0A0MSY7_HUMAN"
"Interactions","DRUGBANK","Dithioerythritol"
"Interactions","DRUGBANK","Thymidine 5'-triphosphate"
"Interactions","DRUGBANK","2'-Deoxycytidine"
"Interactions","DRUGBANK","Brivudine"
"Interactions","DRUGBANK","Thymidine"
"Interactions","PUBCHEM","5-Methyl-1-[4-(trityl-amino)-but-2-enyl]-1H-pyrimidine-2,4-dione"
"Interactions","PUBCHEM","1-((2R,4S,5S)-4-Hydroxy-5-methoxy-tetrahydro-furan-2-yl)-5-methyl-1H-pyrimidine-2,4-dione"
"Interactions","PUBCHEM","Diphenyl-acetic acid 4-(5-methyl-2,4-dioxo-3,4-dihydro-2H-pyrimidin-1-yl)-but-2-enyl ester"
"Interactions","PUBCHEM","5-Methyl-1-(2-trityloxymethyl-benzyl)-1H-pyrimidine-2,4-dione"
"Interactions","PUBCHEM","Acyclovir"
"Interactions","PUBCHEM","9-(4-Hydroxybutyl)-N2-Phenylguanine"
"Interactions","PUBCHEM","9-(4-Hydroxybutyl)guanine"
"Interactions","PUBCHEM","1-(2-Deoxy-2-fluoroarabinofuranosyl)-5-ethyluracil"
"Interactions","PUBCHEM","Vidarabine"
"Interactions","PUBCHEM","[(2S,3R,5R)-3-(aminomethyl)-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methyl dihydrogen phosphate"
"Interactions","PUBCHEM","1-[(2R,4S,5R)-5-ethynyl-4-hydroxy-tetrahydrofuran-2-yl]-5-methyl-pyrimidine-2,4-dione"
"Interactions","PUBCHEM","Zidovudine"
"Interactions","PUBCHEM","1-(4,5-Dihydroxy-tetrahydro-furan-2-yl)-5-methylsulfanyl-1H-pyrimidin-2-one"
"Interactions","PUBCHEM","1-[(2R,4S,5S)-4-Hydroxy-5-(3-phenyl-propoxy)-tetrahydro-furan-2-yl]-5-methyl-1H-pyrimidine-2,4-dione"
"Interactions","PUBCHEM","1-(4-Dibenzylamino-but-2-enyl)-5-methyl-1H-pyrimidine-2,4-dione"
"Interactions","PUBCHEM","2-Biphenyl-4-yl-N-[4-(5-methyl-2,4-dioxo-3,4-dihydro-2H-pyrimidin-1-yl)-but-2-enyl]-acetamide"
"Interactions","PUBCHEM","5-Iodo-1-(3-trityloxy-propenyl)-1H-pyrimidine-2,4-dione"
"Interactions","PUBCHEM","2'',3''-Dideoxy-3''-(2-aminoethyldithio)thymidine"
"Interactions","PUBCHEM","Brivudine"
"Interactions","PUBCHEM","3''-(4-(4-Fluorophenyl)-1,2,3-triazole-1-yl)-2''-deoxythymidine"
"Interactions","PUBCHEM","1-[(1R,3S,4R)-3-hydroxy-4-(hydroxymethyl)cyclopentyl]-5-iodopyrimidine-2,4-dione"
"Interactions","PUBCHEM","Ethanol, 2-(6-amino-9H-purin-9-yl)methoxy-"
"Interactions","PUBCHEM","5-Methyl-1-(4-trityloxybut-2-ynyl)pyrimidine-2,4-dione"
"Interactions","PUBCHEM","1-(3-Hydroxy-4-trityloxy-butyl)-5-methyl-pyrimidine-2,4-dione"
"Interactions","PUBCHEM","5-Methyl-1-(4-trityloxybutyl)pyrimidine-2,4-dione"
"Interactions","PUBCHEM","Fialuridine"
"Interactions","PUBCHEM","1-(2-Deoxy-5-O-(triphenylmethyl)pentofuranosyl)-5-methylpyrimidine-2,4(1H,3H)-dione"
"Interactions","PUBCHEM","Thymidine"
"Interactions","PUBCHEM","Idoxuridine"
"Interactions","PUBCHEM","5-Bromo-2'-deoxyuridine"
"Interactions","PUBCHEM","2,4(1H,3H)-Pyrimidinedione, 5-((E)-2-bromoethenyl)-1-(3-hydroxy-4-(hydroxymethyl)cyclopentyl)-"
"Interactions","PUBCHEM","1-[(Z)-4-(triphenylmethoxy)-2-butenyl]thymine"
"Interactions","PUBCHEM","5-methyl-1-[(E)-4-trityloxybut-2-enyl]pyrimidine-2,4-dione"
"Interactions","PUBCHEM","1-[(Z)-4-(Triphenylmethoxy)-2-butenyl]-5,6-dihydrothymine"
"Interactions","PUBCHEM","Fmau"
"Interactions","PUBCHEM","5'-Thymidylic acid"
"Interactions","UP_KW_LIGAND","ATP-binding"
"Interactions","UP_KW_LIGAND","Metal-binding"
"Interactions","UP_KW_LIGAND","Nucleotide-binding"
"Interactions","UP_KW_LIGAND","Zinc"
"Literature","GENERIF_SUMMARY","TK1 gene expression together with TS, TP and DPD gene expression may play important roles in influencing the malignant behavior of epithelial ovarian cancer."
"Literature","GENERIF_SUMMARY","Mutation analysis in the coding sequence of thymidine kinase 1 in breast and colorectal cancer"
"Literature","GENERIF_SUMMARY","Long-term treatment of H9 human lymphoid cells in the presence of dideoxycytidine down-regulated TK1 gene expression and reduced the expression and activity of TK in resistant cells."
"Literature","GENERIF_SUMMARY","the enzymatic function at the G2/M phase of TK1 depends on its quaternary structure"
"Literature","GENERIF_SUMMARY","activation of the APC/C-Cdh1 complex during mitotic exit controls timing of TK1 destruction"
"Literature","GENERIF_SUMMARY","Activity of thymidine kinase, thymidine phosphorylase and thymidilate synthase in human cancer xenografts to investigate the contribution of these enzymes to the sensitivity of TAS-102."
"Literature","GENERIF_SUMMARY","The importance of valine 106 for the structure and function of TK1."
"Literature","GENERIF_SUMMARY","activation of TK1 may be critical to modulate the radiation-induced cell death and cell cycle progression in irradiated K562 cells."
"Literature","GENERIF_SUMMARY","analysis and comparison of human and mycoplasmic thymidine kinase 1"
"Literature","GENERIF_SUMMARY","crystal structure of thymidine kinase 1"
"Literature","GENERIF_SUMMARY","TK1 expression is apparently a reliable marker in patients with non-small cell lung cancer."
"Literature","GENERIF_SUMMARY","an increased expression of mRNA, specific for TK1, deoxycytidine kinase, and thymidine phosphorylase, may be involved in carcinogenic processes in the human thyroid"
"Literature","GENERIF_SUMMARY","an increase in activity of dCK, TK1 and 2 might be involved in an adaptive response of cultured human squamous lung carcinoma cells to radiation by facilitation of DNA repair"
"Literature","GENERIF_SUMMARY","analysis of the role of C-terminal 20, 40, and 44 amino acids of TK1 in in vitro stability, oligomerization, and enzyme kinetics"
"Literature","GENERIF_SUMMARY","thymidine is not only a substrate of TK1 but also acts as its expression regulator by modulating its proteolytic control during mitotic exit, conferring a feed-forward regulation of dTTP formation"
"Literature","GENERIF_SUMMARY","The structures of hTK1 and of the Thermotoga maritima thymidine kinase (TmTK) in complex with the bisubstrate inhibitor TP4A, is reported."
"Literature","GENERIF_SUMMARY","Clinical-grade preparation of regulatory T-cells encoding the TK1 suicide gene as a safety gene is reported."
"Literature","GENERIF_SUMMARY","TK1 concentration was found to have a pivotal effect on catalytic efficiency"
"Literature","GENERIF_SUMMARY","Mice with reduced thymidine Kinase treated neonatally with acrylamide or glycidamide is associated with DNA adduct formation and induction of micronuclei and mutations."
"Literature","GENERIF_SUMMARY","Increased TK1 is associated with renal cell carcinoma."
"Literature","GENERIF_SUMMARY","study indicates that the tumour proliferation marker thymidine kinase 1 has a potential as a serum marker in breast cancer"
"Literature","GENERIF_SUMMARY","the relationship between the expression of TK1 and TP as they relate to proliferation (Ki-67 labeling index) and angiogenesis (Chalkley count of CD31-stained blood vessels) in a series of 110 non-small-cell lung cancer (NSCLC) tumors"
"Literature","GENERIF_SUMMARY","cell cycle regulation of TK1 in normal tubule cells differ from that in other type of normal and malignant renal cells."
"Literature","GENERIF_SUMMARY","The TK1 model presented supports both K and k positive cooperativity. Three-parameter mass action models can and should replace the 3-parameter Hill model."
"Literature","GENERIF_SUMMARY","TK1 in serum may possess a reference value in the evaluation of treatment and prognosis of non-Hodgkin's lymphoma following chemotherapy."
"Literature","GENERIF_SUMMARY","Serum TK1 correlates to clinical stages and clinical reactions and monitors the effect of tumor therapies, not only in controlled clinical trials, but also in routine clinical settings."
"Literature","GENERIF_SUMMARY","Thymidine kinase-1 and thymidylate synthase expression was markedly different between cancer types, suggesting that response to TAS-102 may differ."
"Literature","GENERIF_SUMMARY","High levels of HER2 and Ki-67 or TK1 expression correlate with the increase of tumor grades and tumor recurrence in meningiomas."
"Literature","GENERIF_SUMMARY","Serological thymidine kinase 1 is a useful marker for prognosis in patients with esophageal, cardial and lung carcinomas."
"Literature","GENERIF_SUMMARY","Results suggest that higher thymidine levels in the TK- cells caused by defect thymidine salvage to dTTP protects against UV irradiation."
"Literature","GENERIF_SUMMARY","The expression of TK1 in tumor tissues correlated to pathological stages and clinical grades of carcinomas (ca) of esophagus, lung and in premalignancy of breast ductal ca. STK1p could monitor the out-come of tumor therapy."
"Literature","GENERIF_SUMMARY","more dTTP synthesis via TK1 take place after genotoxic insults in tumor cells, improving DNA repair during G(2) arrest."
"Literature","GENERIF_SUMMARY","nucleoside recognition mechanisms for TK1 and TK2 are very different. nonpolar nucleosides are likely to be active in the nucleotide salvage pathway in human cells."
"Literature","GENERIF_SUMMARY","thymidine kinase has a role in progression of lung cancer"
"Literature","GENERIF_SUMMARY","direct involvement of the G-quadruplex motif in transcription of TK1"
"Literature","GENERIF_SUMMARY","data demonstrate that the Flt3L/TK gene therapeutic approach can induce systemic immunological memory capable of recognizing a brain tumor neoantigen in a model of recurrent GBM"
"Literature","GENERIF_SUMMARY","Elevated serum thymidine kinase 1 is associated with pre/early cancerous progression."
"Literature","GENERIF_SUMMARY","(18)F-FLT uptake and retention within cells may be complicated by a variety of still undetermined factors in addition to TK1 enzymatic activity"
"Literature","GENERIF_SUMMARY","frequencies of polymorphic mutations in HIV-1 (subtype B) were compared between patients detected with the 69 insertion (n = 17), Q151M (n = 29), >/=2 thymidine analogue mutations (TAM) 1 (n = 400) or >/=2 TAM 2 (n = 249)."
"Literature","GENERIF_SUMMARY","TK1 may be involved in poor survival in patients with pT1 of lung adenocarcinoma"
"Literature","GENERIF_SUMMARY","Data suggest that serum thymidine kinase 1 (TK1) levels may help to refine risk assessment in the modern immunotherapy era."
"Literature","GENERIF_SUMMARY","The crystal structure of the T163S-mutated HuTK1 reveals a less ordered conformation of the ligand thymidine triphosphate compared with the wild-type structure"
