"Main Category","Category","Terms"
"General Annotations","UP_COMMENT_INTERACTION","O14757; P38398: BRCA1; NbExp=3; IntAct=EBI-974488, EBI-349905; O14757; P30307: CDC25C; NbExp=2; IntAct=EBI-974488, EBI-974439; O14757; Q9HAW4: CLSPN; NbExp=5; IntAct=EBI-974488, EBI-1369377; O14757; Q9UJM3: ERRFI1; NbExp=2; IntAct=EBI-974488, EBI-2941912; O14757; Q30154: HLA-DRB5; NbExp=2; IntAct=EBI-974488, EBI-2798348; O14757; P08238: HSP90AB1; NbExp=3; IntAct=EBI-974488, EBI-352572; O14757; Q06609: RAD51; NbExp=3; IntAct=EBI-974488, EBI-297202; O14757; P06400: RB1; NbExp=3; IntAct=EBI-974488, EBI-491274; O14757; Q9HCE7-2: SMURF1; NbExp=4; IntAct=EBI-974488, EBI-9845742; O14757; Q9UNS1: TIMELESS; NbExp=2; IntAct=EBI-974488, EBI-2212315; O14757; P31946: YWHAB; NbExp=2; IntAct=EBI-974488, EBI-359815; O14757; P61981: YWHAG; NbExp=8; IntAct=EBI-974488, EBI-359832;"
"General Annotations","UP_COMMENT_PTM","Phosphorylated by ATR in a RAD17-dependent manner in response to ultraviolet irradiation and inhibition of DNA replication (PubMed:10859164, PubMed:11390642, PubMed:12446774, PubMed:12588868, PubMed:12676583, PubMed:12676925, PubMed:12676962, PubMed:14681223, PubMed:14988723, PubMed:15650047, PubMed:15707391, PubMed:15870257, PubMed:25083873, PubMed:31316063). Phosphorylated by ATM in response to ionizing irradiation (PubMed:12588868, PubMed:12676583). ATM and ATR can both phosphorylate Ser-317 and Ser-345 and this results in enhanced kinase activity (PubMed:11390642, PubMed:12446774, PubMed:12588868, PubMed:12660173, PubMed:12676583, PubMed:12676962, PubMed:14657349, PubMed:15665856, PubMed:15707391, PubMed:15870257, PubMed:25083873). Phosphorylation at Ser-345 induces a change in the conformation of the protein, activates the kinase activity and is a prerequisite for interaction with FBXO6 and subsequent ubiquitination at Lys-436 (PubMed:19716789). Phosphorylation at Ser-345 also increases binding to 14-3-3 proteins and promotes nuclear retention (PubMed:12676962). Conversely, dephosphorylation at Ser-345 by PPM1D may contribute to exit from checkpoint mediated cell cycle arrest (PubMed:15870257). Phosphorylation at Ser-280 by AKT1/PKB, may promote mono and/or diubiquitination. Also phosphorylated at undefined residues during mitotic arrest, resulting in decreased activity (By similarity). {ECO:0000250|UniProtKB:O35280, ECO:0000269|PubMed:10859164, ECO:0000269|PubMed:11390642, ECO:0000269|PubMed:12446774, ECO:0000269|PubMed:12588868, ECO:0000269|PubMed:12660173, ECO:0000269|PubMed:12676583, ECO:0000269|PubMed:12676925, ECO:0000269|PubMed:12676962, ECO:0000269|PubMed:14657349, ECO:0000269|PubMed:14681223, ECO:0000269|PubMed:14988723, ECO:0000269|PubMed:15650047, ECO:0000269|PubMed:15665856, ECO:0000269|PubMed:15707391, ECO:0000269|PubMed:15870257, ECO:0000269|PubMed:19716789, ECO:0000269|PubMed:25083873, ECO:0000269|PubMed:31316063}."
"General Annotations","UP_COMMENT_PTM","Proteolytically cleaved at the C-terminus by SPRTN during normal DNA replication, thereby promoting CHEK1 removal from chromatin and activating the protein kinase activity. {ECO:0000269|PubMed:31316063}."
"General Annotations","UP_COMMENT_PTM","Ubiquitinated. Mono or diubiquitination promotes nuclear exclusion (By similarity). The activated form (phosphorylated on Ser-345) is polyubiquitinated at Lys-436 by some SCF-type E3 ubiquitin ligase complex containing FBXO6 promoting its degradation. Ubiquitination and degradation are required to terminate the checkpoint and ensure that activated CHEK1 does not accumulate as cells progress through S phase, when replication forks encounter transient impediments during normal DNA replication. 'Lys-63'-mediated ubiquitination by TRAF4 at Lys-132 activates cell cycle arrest and activation of DNA repair (PubMed:32357935). {ECO:0000250, ECO:0000269|PubMed:10859164, ECO:0000269|PubMed:11390642, ECO:0000269|PubMed:12446774, ECO:0000269|PubMed:12676583, ECO:0000269|PubMed:12676925, ECO:0000269|PubMed:12676962, ECO:0000269|PubMed:14681223, ECO:0000269|PubMed:14988723, ECO:0000269|PubMed:15650047, ECO:0000269|PubMed:15707391, ECO:0000269|PubMed:15870257, ECO:0000269|PubMed:19716789}."
"General Annotations","UP_COMMENT_SIMILARITY","Belongs to the protein kinase superfamily. CAMK Ser/Thr protein kinase family. NIM1 subfamily. {ECO:0000256|ARBA:ARBA00010791}."
"General Annotations","UP_COMMENT_SIMILARITY","Belongs to the protein kinase superfamily. CAMK Ser/Thr protein kinase family. NIM1 subfamily. {ECO:0000305}."
"General Annotations","UP_COMMENT_SUBCELLULAR_LOCATION","Nucleus {ECO:0000256|ARBA:ARBA00004123}."
"General Annotations","UP_COMMENT_SUBCELLULAR_LOCATION","Nucleus {ECO:0000269|PubMed:11836499, ECO:0000269|PubMed:12676962, ECO:0000269|PubMed:15311285, ECO:0000269|PubMed:15710331, ECO:0000269|PubMed:9278511}. Chromosome {ECO:0000269|PubMed:12676962, ECO:0000269|PubMed:31316063, ECO:0000269|PubMed:9382850}. Cytoplasm {ECO:0000269|PubMed:12676962}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:15311285}. Note=Nuclear export is mediated at least in part by XPO1/CRM1 (PubMed:12676962). Also localizes to the centrosome specifically during interphase, where it may protect centrosomal CDC2 kinase from inappropriate activation by cytoplasmic CDC25B (PubMed:15311285). Proteolytic cleavage at the C-terminus by SPRTN promotes removal from chromatin (PubMed:31316063). {ECO:0000269|PubMed:12676962, ECO:0000269|PubMed:15311285, ECO:0000269|PubMed:31316063}."
"General Annotations","UP_COMMENT_SUBUNIT","Interacts (phosphorylated by ATR) with RAD51 (PubMed:15665856). Interacts with and phosphorylates CLSPN, an adapter protein that regulates the ATR-dependent phosphorylation of CHEK1 (PubMed:16963448). Interacts with BRCA1 (PubMed:11836499). Interacts with and phosphorylates CDC25A, CDC25B and CDC25C (PubMed:9278511). Interacts with FBXO6, which regulates CHEK1 (PubMed:19716789). Interacts with PPM1D, which regulates CHEK1 through dephosphorylation (PubMed:15870257). Interacts with TIMELESS; DNA damage-dependent (PubMed:15798197). Interacts with FEM1B; activates CHEK1 in response to stress (PubMed:19330022). Interacts with TLK1 (PubMed:12660173). Interacts with XPO1 and YWHAZ (PubMed:12676962). Interacts with CDK5RAP3; antagonizes CHEK1 (PubMed:19223857). {ECO:0000269|PubMed:11836499, ECO:0000269|PubMed:12660173, ECO:0000269|PubMed:12676962, ECO:0000269|PubMed:12766152, ECO:0000269|PubMed:15665856, ECO:0000269|PubMed:15707391, ECO:0000269|PubMed:15798197, ECO:0000269|PubMed:15870257, ECO:0000269|PubMed:16963448, ECO:0000269|PubMed:19223857, ECO:0000269|PubMed:19330022, ECO:0000269|PubMed:19716789, ECO:0000269|PubMed:9278511}."
"General Annotations","UP_COMMENT_SUBUNIT","Interacts (phosphorylated by ATR) with RAD51. Interacts with and phosphorylates CLSPN, an adapter protein that regulates the ATR- dependent phosphorylation of CHEK1. Interacts with BRCA1. Interacts with and phosphorylates CDC25A, CDC25B and CDC25C. Interacts with FBXO6, which regulates CHEK1. Interacts with PPM1D, which regulates CHEK1 through dephosphorylation. Interacts with TIMELESS; DNA damage- dependent. Interacts with FEM1B; activates CHEK1 in response to stress. Interacts with TLK1. Interacts with XPO1 and YWHAZ. Interacts with CDK5RAP3; antagonizes CHEK1. {ECO:0000256|ARBA:ARBA00064089}."
"General Annotations","UP_COMMENT_SUBUNIT","[Isoform 1]: Isoform 1 associates with isoform 2, the interaction is disrupted upon phosphorylation by ATR. {ECO:0000269|PubMed:22184239}."
"General Annotations","UP_COMMENT_TISSUE_SPECIFICITY","Expressed ubiquitously with the most abundant expression in thymus, testis, small intestine and colon. {ECO:0000269|PubMed:9278511, ECO:0000269|PubMed:9382850}."
"Identifiers","ENTREZ_GENE_ID","1111"
"Identifiers","ENSEMBL_GENE_ID","ENSG00000149554"
"Identifiers","UNIPROT_ID","Q6W8P8_HUMAN"
"Identifiers","UNIPROT_ID","E9PKQ3_HUMAN"
"Identifiers","UNIPROT_ID","E9PQW7_HUMAN"
"Identifiers","UNIPROT_ID","E9PJI4_HUMAN"
"Identifiers","UNIPROT_ID","E9PRU7_HUMAN"
"Identifiers","UNIPROT_ID","E9PPA5_HUMAN"
"Identifiers","UNIPROT_ID","E7EPP6_HUMAN"
"Identifiers","UNIPROT_ID","CHK1_HUMAN"
"Identifiers","UNIPROT_ID","B4DT73_HUMAN"
"Identifiers","UNIPROT_ID","A0A087WT52_HUMAN"
"Interactions","DRUGBANK","XL844"
"Interactions","DRUGBANK","Enzastaurin"
"Interactions","DRUGBANK","CHIR-124"
"Interactions","DRUGBANK","N-{5-[4-(4-METHYLPIPERAZIN-1-YL)PHENYL]-1H-PYRROLO[2,3-B]PYRIDIN-3-YL}NICOTINAMIDE"
"Interactions","DRUGBANK","3-(5-{[4-(AMINOMETHYL)PIPERIDIN-1-YL]METHYL}-1H-INDOL-2-YL)QUINOLIN-2(1H)-ONE"
"Interactions","DRUGBANK","2,2'-{[9-(HYDROXYIMINO)-9H-FLUORENE-2,7-DIYL]BIS(OXY)}DIACETIC ACID"
"Interactions","DRUGBANK","(2S)-1-AMINO-3-[(5-NITROQUINOLIN-8-YL)AMINO]PROPAN-2-OL"
"Interactions","DRUGBANK","2-(cyclohexylamino)benzoic acid"
"Interactions","DRUGBANK","3-(5-{[4-(AMINOMETHYL)PIPERIDIN-1-YL]METHYL}-1H-INDOL-2-YL)-1H-INDAZOLE-6-CARBONITRILE"
"Interactions","DRUGBANK","(3Z)-6-(4-HYDROXY-3-METHOXYPHENYL)-3-(1H-PYRROL-2-YLMETHYLENE)-1,3-DIHYDRO-2H-INDOL-2-ONE"
"Interactions","DRUGBANK","5-ETHYL-3-METHYL-1,5-DIHYDRO-4H-PYRAZOLO[4,3-C]QUINOLIN-4-ONE"
"Interactions","DRUGBANK","(5-{3-[5-(PIPERIDIN-1-YLMETHYL)-1H-INDOL-2-YL]-1H-INDAZOL-6-YL}-2H-1,2,3-TRIAZOL-4-YL)METHANOL"
"Interactions","DRUGBANK","1-(5-CHLORO-2-METHOXYPHENYL)-3-{6-[2-(DIMETHYLAMINO)-1-METHYLETHOXY]PYRAZIN-2-YL}UREA"
"Interactions","DRUGBANK","(3-ENDO)-8-METHYL-8-AZABICYCLO[3.2.1]OCT-3-YL 1H-PYRROLO[2,3-B]PYRIDINE-3-CARBOXYLATE"
"Interactions","DRUGBANK","18-CHLORO-11,12,13,14-TETRAHYDRO-1H,10H-8,4-(AZENO)-9,15,1,3,6-BENZODIOXATRIAZACYCLOHEPTADECIN-2-ONE"
