"Main Category","Category","Terms"
"General Annotations","UP_COMMENT_CATALYTIC_ACTIVITY","Reaction=L-tyrosyl-[protein] + ATP = O-phospho-L-tyrosyl-[protein] +   ADP + H(+); Xref=Rhea:RHEA:10596, Rhea:RHEA-COMP:10136, Rhea:RHEA-   COMP:20101, ChEBI:CHEBI:15378, ChEBI:CHEBI:30616, ChEBI:CHEBI:46858,   ChEBI:CHEBI:61978, ChEBI:CHEBI:456216; EC=2.7.12.2;"
"General Annotations","UP_COMMENT_FUNCTION","Phosphorylates MAP kinase p38. Seems to be active only in mitosis. May also play a role in the activation of lymphoid cells. When phosphorylated, forms a complex with TP53, leading to TP53 destabilization and attenuation of G2/M checkpoint during doxorubicin- induced DNA damage. {ECO:0000269|PubMed:10781613, ECO:0000269|PubMed:17482142}."
"General Annotations","UP_COMMENT_INTERACTION","Q96KB5; P10398: ARAF; NbExp=3; IntAct=EBI-536853, EBI-365961; Q96KB5; Q96D03: DDIT4L; NbExp=3; IntAct=EBI-536853, EBI-742054; Q96KB5; Q96EZ8: MCRS1; NbExp=3; IntAct=EBI-536853, EBI-348259; Q96KB5; P04637: TP53; NbExp=7; IntAct=EBI-536853, EBI-366083; Q96KB5; Q8TF50: ZNF526; NbExp=3; IntAct=EBI-536853, EBI-11035148;"
"General Annotations","UP_COMMENT_INTERACTION","V9HWH0; Q9HCK0: ZBTB26; NbExp=3; IntAct=EBI-10330301, EBI-3918996; V9HWH0; Q9NTW7: ZFP64; NbExp=6; IntAct=EBI-10330301, EBI-711679;"
"General Annotations","UP_COMMENT_PTM","Phosphorylated; in a cell-cycle dependent manner at mitosis. {ECO:0000269|PubMed:10779557, ECO:0000269|PubMed:10781613}."
"General Annotations","UP_COMMENT_SIMILARITY","Belongs to the protein kinase superfamily. STE Ser/Thr protein kinase family. MAP kinase kinase subfamily. {ECO:0000305}."
"General Annotations","UP_COMMENT_SUBUNIT","Interacts with DLG1 and TP53. {ECO:0000269|PubMed:10779557, ECO:0000269|PubMed:17482142}."
"General Annotations","UP_COMMENT_TISSUE_SPECIFICITY","Expressed in the testis and placenta. In the testis, restrictedly expressed in outer cell layer of seminiferous tubules. {ECO:0000269|PubMed:10781613, ECO:0000269|PubMed:11378444}."
"Identifiers","ENTREZ_GENE_ID","55872"
"Identifiers","ENSEMBL_GENE_ID","ENSG00000168078"
"Identifiers","UNIPROT_ID","V9HWH0_HUMAN"
"Identifiers","UNIPROT_ID","TOPK_HUMAN"
"Identifiers","UNIPROT_ID","E5RFX4_HUMAN"
"Identifiers","UNIPROT_ID","E5RIE1_HUMAN"
"Interactions","PUBCHEM","N-(4-aminocyclohexyl)-2-cyclopropyl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","6,9-dichloro[1]benzothieno[3,2-d]pyrimidin-4(3H)-one"
"Interactions","PUBCHEM","8-hydroxy-9-(1H-indazol-6-yl)-3aH-thieno[2,3-c]quinolin-4-one"
"Interactions","PUBCHEM","Sklb-C05"
"Interactions","PUBCHEM","7-[5-(trifluoromethyl)-1H-pyrazol-4-yl]-8,9,10,11-tetrahydro-3H-pyrazolo[4,3-a]phenanthridine"
"Interactions","PUBCHEM","(R)-1-(4-(1-Aminopropan-2-yl)phenyl)-2,7-dihydroxy-4-methylphenanthridin-6(5H)-one"
"Interactions","PUBCHEM","4-chloro-1-[4-[(1R)-1-(dimethylamino)ethyl]phenyl]-2-hydroxy-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[1-(aminomethyl)cyclopropyl]phenyl]-4-chloro-2,7-dihydroxy-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(1R)-1-aminoethyl]phenyl]-4-chloro-2-hydroxy-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(1R)-1-(dimethylamino)ethyl]phenyl]-2-hydroxy-4,7-dimethyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(2R)-1-(dimethylamino)propan-2-yl]phenyl]-2-hydroxy-4-methyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(1R)-1-(dimethylamino)ethyl]phenyl]-2-hydroxy-4-methyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(2R)-1-aminopropan-2-yl]phenyl]-2-hydroxy-4,9-dimethyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(1R)-1-aminoethyl]phenyl]-2-hydroxy-4,9-dimethyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(1R)-1-(dimethylamino)ethyl]phenyl]-2-hydroxy-4,9-dimethyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[1-[(dimethylamino)methyl]cyclopropyl]phenyl]-2-hydroxy-4-methyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(2R)-1-aminopropan-2-yl]phenyl]-2-hydroxy-4,7-dimethyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[1-(aminomethyl)cyclopropyl]phenyl]-2-hydroxy-4-methyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(1R)-1-aminoethyl]phenyl]-2-hydroxy-4,8-dimethyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(2R)-1-(dimethylamino)propan-2-yl]phenyl]-2-hydroxy-4,9-dimethyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(1R)-1-aminoethyl]phenyl]-7-fluoro-2-hydroxy-4-methyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(1R)-1-aminoethyl]phenyl]-2,7-dihydroxy-4-methyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","(R)-1-(4-(1-Aminoethyl)phenyl)-2-hydroxy-4-methylphenanthridin-6(5H)-one"
"Interactions","PUBCHEM","4-chloro-1-[4-[1-[(dimethylamino)methyl]cyclopropyl]phenyl]-2,7-dihydroxy-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","4-chloro-1-[4-[(2R)-1-(dimethylamino)propan-2-yl]phenyl]-2-hydroxy-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(1R)-1-aminoethyl]phenyl]-4-chloro-2,7-dihydroxy-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(1R)-1-aminoethyl]phenyl]-2-hydroxy-4,7-dimethyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[1-(aminomethyl)cyclopropyl]phenyl]-2,7-dihydroxy-4-methyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","(R)-1-(4-(1-Aminopropan-2-yl)phenyl)-2-methoxy-4-methylphenanthridin-6(5H)-one"
"Interactions","PUBCHEM","1-[4-[(2R)-1-aminopropan-2-yl]phenyl]-7-fluoro-2-hydroxy-4-methyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","4-chloro-1-[4-[(2R)-1-(dimethylamino)propan-2-yl]phenyl]-2,7-dihydroxy-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(1R)-1-aminoethyl]phenyl]-2-methoxy-4-methyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(2R)-1-aminopropan-2-yl]phenyl]-4-chloro-2-hydroxy-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(1R)-1-(dimethylamino)ethyl]phenyl]-2,7-dihydroxy-4-methyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(2R)-1-(dimethylamino)propan-2-yl]phenyl]-2-hydroxy-4,8-dimethyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(1R)-1-(dimethylamino)ethyl]phenyl]-2-hydroxy-4,8-dimethyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(2R)-1-aminopropan-2-yl]phenyl]-4-chloro-2,7-dihydroxy-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","4-chloro-1-[4-[(1R)-1-(dimethylamino)ethyl]phenyl]-2,7-dihydroxy-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","1-[4-[(2R)-1-aminopropan-2-yl]phenyl]-2-hydroxy-4,8-dimethyl-5H-phenanthridin-6-one"
"Interactions","PUBCHEM","Staurosporine"
"Interactions","PUBCHEM","Pmid17935989C25"
"Interactions","PUBCHEM","2-(5-bromothiophen-2-yl)-7-hydroxy-N-[(3S)-piperidin-3-yl]-1H-benzimidazole-4-carboxamide"
"Interactions","PUBCHEM","2-Cyclopropyl-7-hydroxy-N-(4-piperidinylmethyl)-1H-benzimidazole-4-carboxamide"
"Interactions","PUBCHEM","2-Cyclopropyl-4-hydroxy-n-(piperidin-3-yl-methyl)-1h-benzo[d]imidazole-7-carboxamide"
"Interactions","PUBCHEM","2-Cyclopropyl-4-hydroxy-n-(piperidin-2-ylmethyl)-1h-benzo[d]imidazole-7-carboxamide"
"Interactions","PUBCHEM","(S)-2-cyclopropyl-4-hydroxy-N-(piperidin-3-yl)-1H-benzo[d]imidazole-7-carboxamide"
"Interactions","PUBCHEM","2-cyclopropyl-4-hydroxy-N-(piperidin-4-yl)-1H-benzo[d]imidazole-7-carboxamide"
"Interactions","PUBCHEM","2-Cyclopropyl-4-hydroxy-n-(piperidin-3-yl)-1h-benzo[d]imidazole-7-carboxamide"
"Interactions","PUBCHEM","2-Cyclopropyl-4-hydroxy-n-(pyrrolidin-3-yl)-1h-benzo[d]imidazole-7-carboxamide"
"Interactions","PUBCHEM","N-(azetidin-3-ylmethyl)-2-cyclopropyl-4-hydroxy-1H-benzo[d]imidazole-7-carboxamide"
"Interactions","PUBCHEM","2-Cyclopentyl-4-hydroxy-n-(piperidin-2-ylmethyl)-1h-benzo[d]imidazole-7-carboxamide"
"Interactions","PUBCHEM","2-Cyclopentyl-4-hydroxy-n-(piperidin-3-ylmethyl)-1h-benzo[d]imidazole-7-carboxamide"
"Interactions","PUBCHEM","(S)-2-Cyclopentyl-4-hydroxy-N-(piperidin-3-yl)-1H-benzo[d]imidazole-7-carboxamide"
"Interactions","PUBCHEM","(S)-4-Hydroxy-2-phenyl-N-(piperidin-3-yl)-1H-benzo[d]imidazole-7-carboxamide"
"Interactions","PUBCHEM","4-Hydroxy-2-phenyl-n-(piperidin-2-ylmethyl)-1h-benzo[d]imidazole-7-carboxamide"
"Interactions","PUBCHEM","4-hydroxy-2-phenyl-N-(piperidin-3-ylmethyl)-1H-benzo[d]imidazole-7-carboxamide"
"Interactions","PUBCHEM","7-Hydroxy-N-(piperidin-3-yl)-2-(thiophen-2-yl)-1H-benzo[d]imidazole-4-carboxamide"
"Interactions","PUBCHEM","7-Hydroxy-N-[2-(piperazin-1-yl)ethyl]-2-(thiophen-2-yl)-1H-benzo[d]imidazole-4-carboxamide"
"Interactions","PUBCHEM","(R)-7-Hydroxy-N-(piperidin-3-yl)-2-(thiophen-2-yl)-1H-benzo[d]imidazole-4-carboxamide"
"Interactions","PUBCHEM","(S)-7-Hydroxy-N-(piperidin-3-yl)-2-(thiophen-2-yl)-1H-benzo[d]imidazole-4-carboxamide"
"Interactions","PUBCHEM","7-Hydroxy-N-(piperidin-3-ylmethyl)-2-(thiophen-2-yl)-1H-benzo[d]imidazole-4-carboxamide"
"Interactions","PUBCHEM","7-Hydroxy-N-(piperidin-4-yl)-2-(thiophen-2-yl)-1H-benzo[d]imidazole-4-carboxamide"
"Interactions","PUBCHEM","7-Hydroxy-N-(1-methylpiperidin-3-yl)-2-(thiophen-2-yl)-1H-benzo[d]imidazole-4-carboxamide"
"Interactions","PUBCHEM","7-Hydroxy-N-(piperidin-4-ylmethyl)-2-(thiophen-2-yl)-1H-benzo[d]imidazole-4-carboxamide"
"Interactions","PUBCHEM","N-(Azetidin-3-ylmethyl)-7-hydroxy-2-(thiophen-2-yl)-1H-benzo[d]imidazole-4-carboxamide"
"Interactions","PUBCHEM","7-Hydroxy-N-(pyrrolidin-3-yl)-2-(thiophen-2-yl)-1H-benzo[d]imidazole-4-carboxamide"
"Interactions","PUBCHEM","7-Hydroxy-N-(piperidin-2-ylmethyl)-2-(thiophen-2-yl)-1H-benzo[d]imidazole-4-carboxamide"
"Interactions","PUBCHEM","7-Hydroxy-N-(pyrrolidin-3-ylmethyl)-2-(thiophen-2-yl)-1H-benzo[d]imidazole-4-carboxamide"
"Interactions","PUBCHEM","N-(4-Aminocyclohexyl)-7-hydroxy-2-(thiophen-2-yl)-1H-benzo[d]imidazole-4-carboxamide"
"Interactions","PUBCHEM","2-(Bicyclo[2.2.1]heptan-2-yl)-7-hydroxy-N-(piperidin-3-ylmethyl)-1H-benzo[d]imidazole-4-carboxamide"
"Interactions","PUBCHEM","2-(Bicyclo[2.2.1]heptan-2-yl)-7-hydroxy-N-(piperidin-3-yl)-1H-benzo[d]imidazole-4-carboxamide"
"Interactions","PUBCHEM","2-(Bicyclo[2.2.1]heptan-2-yl)-7-hydroxy-N-((S)-piperidin-3-yl)-1H-benzo[d]imidazole-4-carboxamide"
"Interactions","PUBCHEM","N-(3-Aminocyclohexyl)-2-(bicyclo[2.2.1]heptan-2-yl)-7-hydroxy-1H-benzo[d]imidazole-4-carboxamide"
"Interactions","PUBCHEM","N-{[(cis)-4-Aminocyclohexyl]methyl}-2-(bicyclo[2.2.1]heptan-2-yl)-7-hydroxy-1H-benzo[d]imidazole-4-carboxamide"
"Interactions","PUBCHEM","7-hydroxy-N-[[(3R)-piperidin-3-yl]methyl]-2-(thiophen-2-ylmethyl)-1H-benzimidazole-4-carboxamide"
"Interactions","PUBCHEM","7-hydroxy-N-[(3S)-piperidin-3-yl]-2-(thiophen-2-ylmethyl)-1H-benzimidazole-4-carboxamide"
"Interactions","PUBCHEM","7-hydroxy-N-[[(3S)-piperidin-3-yl]methyl]-2-(thiophen-2-ylmethyl)-1H-benzimidazole-4-carboxamide"
"Interactions","PUBCHEM","N-(3-amino-1-adamantyl)-2-(2-bicyclo[2.2.1]heptanyl)-7-hydroxy-1H-benzimidazole-4-carboxamide"
"Interactions","PUBCHEM","N-[(3S)-piperidin-3-yl]-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[2-(1H-imidazol-5-yl)ethyl]-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","2-(4-chlorophenyl)-N-piperidin-3-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","3H-Imidazo[4,5-b]pyridine-7-carboxamide, N-(3S)-3-piperidinyl-2-(2-thienyl)-"
"Interactions","PUBCHEM","N-(piperidin-3-ylmethyl)-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[3-(1H-imidazol-2-yl)propyl]-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[(3R)-piperidin-3-yl]-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-(4-aminocyclohexyl)-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[[(3R)-piperidin-3-yl]methyl]-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[[(3S)-piperidin-3-yl]methyl]-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[2-[(3R)-piperidin-3-yl]ethyl]-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[2-[(3S)-piperidin-3-yl]ethyl]-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-pyrrolidin-3-yl-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-(3-aminocyclohexyl)-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-(azetidin-3-ylmethyl)-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-(piperidin-2-ylmethyl)-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[(4-aminocyclohexyl)methyl]-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[4-(aminomethyl)cyclohexyl]-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[[4-(aminomethyl)cyclohexyl]methyl]-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-(1-methylpiperidin-3-yl)-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[[3-(aminomethyl)cyclohexyl]methyl]-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[3-(aminomethyl)-3,5,5-trimethylcyclohexyl]-2-thiophen-2-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-piperidin-3-yl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-(3-amino-1-adamantyl)-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","2-(5-bromothiophen-2-yl)-N-[[(3R)-piperidin-3-yl]methyl]-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","2-(5-bromothiophen-2-yl)-N-[[(3S)-piperidin-3-yl]methyl]-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-(3-aminocyclohexyl)-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","2-(5-bromothiophen-2-yl)-N-[(3S)-piperidin-3-yl]-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","2-(4-bromothiophen-2-yl)-N-[(3S)-piperidin-3-yl]-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","2-(5-bromofuran-2-yl)-N-[(3S)-piperidin-3-yl]-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","1-(1H-pyrrolo[2,3-b]pyridin-4-yl)piperidin-3-amine"
"Interactions","PUBCHEM","N-piperidin-3-yl-2-thiophen-2-yl-1H-pyrrolo[2,3-b]pyridine-4-carboxamide"
"Interactions","PUBCHEM","2-[4-(3-hydroxypyrrolidin-1-yl)thiophen-2-yl]-N-[(3S)-piperidin-3-yl]-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","2-(5-piperazin-1-ylfuran-2-yl)-N-[(3R)-piperidin-3-yl]-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","2-(4-piperazin-1-ylthiophen-2-yl)-N-[(3S)-piperidin-3-yl]-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","2-[4-[bis(2-hydroxyethyl)amino]thiophen-2-yl]-N-[(3S)-piperidin-3-yl]-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","2-[5-[(3R)-3-aminopyrrolidin-1-yl]thiophen-2-yl]-N-[(3S)-piperidin-3-yl]-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","2-[5-[2-hydroxyethyl(methyl)amino]thiophen-2-yl]-N-[(3S)-piperidin-3-yl]-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","2-[5-(3-hydroxypiperidin-1-yl)thiophen-2-yl]-N-[(3S)-piperidin-3-yl]-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","2-[5-(3-hydroxypyrrolidin-1-yl)thiophen-2-yl]-N-[(3S)-piperidin-3-yl]-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[(3S)-piperidin-3-yl]-2-(5-piperidin-1-ylthiophen-2-yl)-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","2-(5-morpholin-4-ylthiophen-2-yl)-N-[(3S)-piperidin-3-yl]-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","2-(5-piperazin-1-ylthiophen-2-yl)-N-[(3S)-piperidin-3-yl]-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[[(3R)-piperidin-3-yl]methyl]-2-(thiophen-2-ylmethyl)-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[[(3S)-piperidin-3-yl]methyl]-2-(thiophen-2-ylmethyl)-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-(3-amino-1-adamantyl)-2-cyclopropyl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[(3S)-piperidin-3-yl]-2-(thiophene-2-carbonyl)-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[[4-(aminomethyl)cyclohexyl]methyl]-2-(2-bicyclo[2.2.1]heptanyl)-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[[(3S)-piperidin-3-yl]methyl]-2-(thiophene-2-carbonyl)-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[[(3R)-piperidin-3-yl]methyl]-2-(thiophene-2-carbonyl)-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","2-[hydroxy(thiophen-2-yl)methyl]-N-[(3S)-piperidin-3-yl]-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","2-[hydroxy(thiophen-2-yl)methyl]-N-[[(3S)-piperidin-3-yl]methyl]-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","2-[hydroxy(thiophen-2-yl)methyl]-N-[[(3R)-piperidin-3-yl]methyl]-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[(3S)-piperidin-3-yl]-2-(thiophen-2-ylmethyl)-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","N-[4-(aminomethyl)cyclohexyl]-2-cyclopropyl-1H-imidazo[4,5-b]pyridine-7-carboxamide"
"Interactions","PUBCHEM","tert-butyl N-[[4-[(2-cyclopropyl-1H-imidazo[4,5-b]pyridine-7-carbonyl)amino]cyclohexyl]methyl]carbamate"
"Interactions","PUBCHEM","(S)-7-hydroxy-2-(5-(piperazin-1-yl)thiophen-2-yl)-N-(piperidin-3-yl)-1H-benzo[d]imidazole-4-carboxamide"
"Interactions","PUBCHEM","N-(3-amino-1-adamantyl)-7-hydroxy-2-thiophen-2-yl-1H-benzimidazole-4-carboxamide"
"Interactions","PUBCHEM","Ots964"
"Interactions","PUBCHEM","(R)-9-(4-(1-aminopropan-2-yl)phenyl)-8-hydroxy-6-methylthieno[2,3-c]quinolin-4(5H)-one"
