"Main Category","Category","Terms"
"Interactions","PUBCHEM","1-((2,3-dihydrobenzo(b)(1,4)dioxin-2-yl)methyl)-3-hydroxythieno(3,2-d)pyrimidine-2,4(1H,3H)-dione (1)"
"Interactions","PUBCHEM","Fen1-IN-2"
"Interactions","PUBCHEM","4-[[2-(6-Fluoro-2-phenylquinazolin-4-yl)sulfanylacetyl]amino]benzoic acid"
"Interactions","PUBCHEM","Fen1-IN-6"
"Interactions","PUBCHEM","3-Hydroxy-7-(3-methoxy-phenyl)-1H-furo[3,2-d]pyrimidine-2,4-dione"
"Interactions","PUBCHEM","Isothymonin"
"Interactions","PUBCHEM","2-(6-Ethoxy-3-methyl-quinolin-2-ylsulfanyl)-N-[4-(pyrrolidine-1-sulfonyl)-phenyl]-acetamide"
"Interactions","PUBCHEM","Pcmd-CC-mcm-15"
"Interactions","PUBCHEM","{4-[(5-(4-chlorophenyl)-6-(ethoxycarbonyl)-7-methyl-3-oxo-5H-[1,3]thiazolo[3,2-a]pyrimidin-2(3H)-ylidene)methyl]-2-methoxyphenoxy}acetic acid"
"Interactions","PUBCHEM","3-[2-({2,4-dioxo-3-[2-oxo-2-(3-toluidino)ethyl]-1,3-thiazolidin-5-ylidene}methyl)-1H-pyrrol-1-yl]benzoic acid"
"Interactions","PUBCHEM","3-[2-({3-[2-(2,6-dimethylanilino)-2-oxoethyl]-2,4-dioxo-1,3-thiazolidin-5-ylidene}methyl)-1H-pyrrol-1-yl]benzoic acid"
"Interactions","PUBCHEM","Pentabromophenol"
"Interactions","PUBCHEM","2-[3-(5-Aminopyrazin-2-yl)-6-cyclopentyl-2-fluorophenoxy]pyrimidin-4-amine"
"Interactions","PUBCHEM","5-(4-Cyclobutyl-2-fluoro-3-{[4''-(trifluoromethyl)biphenyl-4-yl]methoxy}phenyl)pyrazin-2-amine"
"Interactions","PUBCHEM","6-[3-(5-Aminopyrazin-2-yl)-6-cyclobutyl-2-fluorophenoxy]pyridazin-3-amine"
"Interactions","PUBCHEM","5-[4-Cyclobutyl-2-fluoro-3-(pyrimidin-2-ylmethoxy)phenyl]pyrazin-2-amine"
"Interactions","PUBCHEM","5-[4-Cyclopentyl-2-fluoro-3-(pyrimidin-2-yloxy)phenyl]pyrazin-2-amine"
"Interactions","PUBCHEM","5-[4-tert-Butyl-2-fluoro-3-(pyrimidin-2-yloxy)phenyl]-1H-pyrrolo[2,3-b]pyridine"
"Interactions","PUBCHEM","5-[4-Cyclobutyl-2-fluoro-3-(pyrimidin-5-yloxy)phenyl]pyrazin-2-amine"
"Interactions","PUBCHEM","5-{3-[(6-Aminopyrazin-2-yl)oxy]-4-cyclobutyl-2-fluorophenyl}pyrazin-2-amine"
"Interactions","PUBCHEM","5-{3-[(2-Aminopyridin-4-yl)oxy]-4-cyclobutyl-2-fluorophenyl}pyrazin-2-amine"
"Interactions","PUBCHEM","6-[3-(5-Aminopyrazin-2-yl)-6-cyclobutyl-2-fluorophenoxy]pyridazin-4-amine"
"Interactions","PUBCHEM","tert-Butyl [2-({2-[3-(5-aminopyrazin-2-yl)-6-cyclobutyl-2-fluorophenoxy]pyrimidin-4-yl}amino)ethyl]carbamate"
"Interactions","PUBCHEM","5-(4-Tert-butyl-2-fluoro-3-phenylmethoxyphenyl)pyrazin-2-amine"
"Interactions","PUBCHEM","5-{3-[(4-Aminopyrimidin-2-yl)oxy]-4-cyclohexyl-2-fluorophenyl}pyrimidin-2-amine"
"Interactions","PUBCHEM","5-{2-Fluoro-4-[2-(pyridin-3-yloxy)pyridin-3-yl]phenyl}pyrazin-2-amine"
"Interactions","PUBCHEM","5-[2-Fluoro-4-(2-pyrrolidin-1-ylphenyl)phenyl]pyrazin-2-amine"
"Interactions","PUBCHEM","5-{2-Fluoro-4-[2-tetrahydro-2H-pyran-4-ylsulfonyl)-6-(trifluoromethyl)pyridin-3-yl]phenyl}pyrazin-2-amine"
"Interactions","PUBCHEM","4''-(5-aminopyrazin-2-yl)-3''-fluoro-N-((1S,2S)-2-hydroxycyclohexyl)-[1,1''-biphenyl]-2-sulfonamide"
"Interactions","PUBCHEM","2-{[4''-(5-Aminopyrazin-2-yl)-3''-fluorobiphenyl-2-yl]sulfanyl}-N,N-diethylacetemide"
"Interactions","PUBCHEM","5-(3-Fluoro-2''-((pyrimidin-4-ylthio)methyl)-[1,1''-biphenyl]-4-yl)pyrazin-2-amine hydrochloride"
"Interactions","PUBCHEM","5-{2''-[(1,1-Dioxidotetrahydro-2H-thiopyran-4-yl)sulfonyl]-3-fluorobiphenyl-4-yl}pyrimidin.-2-amine hydrochloride"
"Interactions","PUBCHEM","1-(3-((4''-(2-aminopyrimidin-5-yl)-3''-fluoro-[1,1''-biphenyl]-2-yl)sulfonyl)propyl)-1H-benzo[d]imidazol-2(3H)-one"
"Interactions","PUBCHEM","3''-Fluoro-N-[(1S)-2-hydroxy-1-methylethyl]-4''-(1H-pyrrolo[2,3-b]pyridin-5-yl)biphenyl-2-sulfonamide"
"Interactions","PUBCHEM","3''-Fluoro-N-[(1R)-2-hydroxy-1-methylethyl]-4''-(1H-pyrrolo[2,3-b]pyridin-5-yl)biphenyl-2-sulfonamide"
"Interactions","PUBCHEM","3''-Fluoro-N-[(3S)-2-oxopyrrolidin-3-yl]-4''-(1H-pyrrolo[2,3-b]pyridin-5-yl)biphenyl-2-sulfonamide"
"Interactions","PUBCHEM","5-[2''-(Cyclopropylsulfonyl)-3-fluorobiphenyl-4-yl]-1H-pyrrolo[2,3-b]pyridine"
"Interactions","PUBCHEM","3''-Fluoro-N-(2-hydroxyethyl)-4''-(1H-pyrrolo[2,3-b]pyridin-5-yl)biphenyl-2-sulfonamide"
"Interactions","PUBCHEM","3''-Fluoro-4''-[3-(hydroxymethyl)-1H-pyrrolo[2,3-b]pyridin-5-yl]-N-methylbiphenyl-2-sulfonamide"
"Interactions","PUBCHEM","N-tert-Butyl-3-fluoro-4''-(5-methoxyimidazo[1,2-a]pyridin-2-yl)biphenyl-2-sulfonamide"
"Interactions","PUBCHEM","6-Amino-3-{2''-[(1,1-dioxidothiomorpholin-4-yl)sulfonyl]-3-fluorobiphenyl4-yl}pyrazine-2-carbonitrile"
"Interactions","PUBCHEM","4''-(5-Amino-3-cyanopyrazin-2-yl)-3''-fluoro-N-(3-hydroxy-2,2-dimethylpropyl)biphenyl-2-sulfonamide"
"Interactions","PUBCHEM","6-Amino-3-[3-fluoro-2''-(pyrimidin-2-yloxy)-4''-(trifluoramethyl)biphenyl-4-yl]pyrazine-2-carbonitrile"
"Interactions","PUBCHEM","5-[4-Cyclobutyl-3-[4-ethyl-1-methyl-3-(trifluoromethyl)pyrazol-5-yl]oxy-2-fluorophenyl]pyrazin-2-amine"
"Interactions","PUBCHEM","(E)-2-((4-hydroxyphenyl)(methyl)amino)-5-(2-oxoindolin-3-ylidene)thiazol-4(5H)-one"
"Interactions","PUBCHEM","2-[[2-[4-(2-aminopyrimidin-5-yl)-3-fluorophenyl]phenyl]sulfonylmethyl]-4aH-quinazolin-4-one"
"Interactions","PUBCHEM","N-tert-butyl-2-[3-fluoro-4-(2-oxo-1,7a-dihydroimidazo[4,5-b]pyrazin-5-yl)phenyl]benzenesulfonamide"
"Interactions","PUBCHEM","3-[[7-(1,3-Benzothiazol-2-ylthio)-4-nitro-benzofurazan-5-yl]amino]propan-1-ol"
"Interactions","PUBCHEM","methyl 2-[(E)-2-(4-hydroxyphenyl)ethenyl]-1,3,3-trimethylindol-1-ium-5-carboxylate iodide"
"Interactions","PUBCHEM","methyl 2-[(E)-2-(2-hydroxyphenyl)ethenyl]-1,3,3-trimethylindol-1-ium-5-carboxylate iodide"
"Interactions","PUBCHEM","2-[[7-(1,3-Benzothiazol-2-ylthio)-4-nitro-benzofurazan-5-yl]amino]ethanol"
"Interactions","PUBCHEM","R-(-)-actinodaphnine"
"Interactions","PUBCHEM","(-)-alpha-Methylnorepinephrine"
"Interactions","PUBCHEM","R(-)-2,10,11-Trihydroxyaporphine hybrobromide"
"Interactions","PUBCHEM","1-Ethyl-2-(3-ethyl-3H-benzothiazol-2-ylidenemethyl)-8-methyl-quinolinium"
"Interactions","PUBCHEM","3-Ethyl-2-(1-ethyl-7-methyl-1H-quinolin-2-ylidenemethyl)-benzothiazol-3-ium"
"Interactions","PUBCHEM","4-{2-[(E)-(1-{2-[(4-methylphenyl)amino]-2-oxoethyl}-2,5-dioxoimidazolidin-4-ylidene)methyl]-1H-pyrrol-1-yl}benzoic acid"
