"Main Category","Category","Terms"
"Gene Ontology","GOTERM_MF_DIRECT","ubiquitin-like protein ligase binding"
"Gene Ontology","GOTERM_MF_DIRECT","ubiquitin protein ligase activity"
"Gene Ontology","GOTERM_MF_DIRECT","ubiquitin conjugating enzyme activity"
"General Annotations","CHROMOSOME","20"
"General Annotations","CYTOGENETIC_LOCATION","20q13.12"
"General Annotations","ENTREZ_GENE_SUMMARY","The modification of proteins with ubiquitin is an important cellular mechanism for targeting abnormal or short-lived proteins for degradation. Ubiquitination involves at least three classes of enzymes: ubiquitin-activating enzymes, ubiquitin-conjugating enzymes, and ubiquitin-protein ligases. This gene encodes a member of the E2 ubiquitin-conjugating enzyme family. The encoded protein is required for the destruction of mitotic cyclins and for cell cycle progression, and may be involved in cancer progression. Multiple transcript variants encoding different isoforms have been found for this gene. Pseudogenes of this gene have been defined on chromosomes 4, 14, 15, 18, and 19. [provided by RefSeq, Aug 2013]"
"General Annotations","UP_COMMENT_ALTERNATIVE_PRODUCTS","Event=Alternative splicing; Named isoforms=4; Name=1;   IsoId=O00762-1; Sequence=Displayed; Name=2;   IsoId=O00762-2; Sequence=VSP_045647; Name=3;   IsoId=O00762-3; Sequence=VSP_045648; Name=4;   IsoId=O00762-4; Sequence=VSP_045649;"
"General Annotations","UP_COMMENT_CATALYTIC_ACTIVITY","Reaction=S-ubiquitinyl-[E1 ubiquitin-activating enzyme]-L-cysteine +   [E2 ubiquitin-conjugating enzyme]-L-cysteine = [E1 ubiquitin-   activating enzyme]-L-cysteine + S-ubiquitinyl-[E2 ubiquitin-   conjugating enzyme]-L-cysteine.; EC=2.3.2.23;   Evidence={ECO:0000255|PROSITE-ProRule:PRU00388, ECO:0000255|PROSITE-   ProRule:PRU10133, ECO:0000269|PubMed:18485873,   ECO:0000269|PubMed:20061386, ECO:0000269|PubMed:27910872};"
"General Annotations","UP_COMMENT_CATALYTIC_ACTIVITY","Reaction=S-ubiquitinyl-[E1 ubiquitin-activating enzyme]-L-cysteine +   [E2 ubiquitin-conjugating enzyme]-L-cysteine = [E1 ubiquitin-   activating enzyme]-L-cysteine + S-ubiquitinyl-[E2 ubiquitin-   conjugating enzyme]-L-cysteine.; EC=2.3.2.23;   Evidence={ECO:0000256|ARBA:ARBA00000485};"
"General Annotations","UP_COMMENT_CATALYTIC_ACTIVITY","Reaction=S-ubiquitinyl-[E1 ubiquitin-activating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E1 ubiquitin-activating enzyme]-L-   cysteine + N(6)-monoubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.24; Evidence={ECO:0000256|ARBA:ARBA00035845};"
"General Annotations","UP_COMMENT_CATALYTIC_ACTIVITY","Reaction=S-ubiquitinyl-[E1 ubiquitin-activating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E1 ubiquitin-activating enzyme]-L-   cysteine + N(6)-monoubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.24; Evidence={ECO:0000269|PubMed:17588522};"
"General Annotations","UP_COMMENT_FUNCTION","Accepts ubiquitin from the E1 complex and catalyzes its covalent attachment to other proteins. In vitro catalyzes 'Lys-11'- and 'Lys-48'-linked polyubiquitination. Acts as an essential factor of the anaphase promoting complex/cyclosome (APC/C), a cell cycle-regulated ubiquitin ligase that controls progression through mitosis. Acts by initiating 'Lys-11'-linked polyubiquitin chains on APC/C substrates, leading to the degradation of APC/C substrates by the proteasome and promoting mitotic exit. {ECO:0000256|ARBA:ARBA00058373}."
"General Annotations","UP_COMMENT_FUNCTION","Accepts ubiquitin from the E1 complex and catalyzes its covalent attachment to other proteins. In vitro catalyzes 'Lys-11'- and 'Lys-48'-linked polyubiquitination. Acts as an essential factor of the anaphase promoting complex/cyclosome (APC/C), a cell cycle-regulated ubiquitin ligase that controls progression through mitosis. Acts by initiating 'Lys-11'-linked polyubiquitin chains on APC/C substrates, leading to the degradation of APC/C substrates by the proteasome and promoting mitotic exit. {ECO:0000269|PubMed:15558010, ECO:0000269|PubMed:18485873, ECO:0000269|PubMed:19820702, ECO:0000269|PubMed:19822757, ECO:0000269|PubMed:20061386, ECO:0000269|PubMed:27259151, ECO:0000269|PubMed:27910872}."
"General Annotations","UP_COMMENT_INTERACTION","O00762; P62879: GNB2; NbExp=3; IntAct=EBI-719691, EBI-356942; O00762; Q13164: MAPK7; NbExp=3; IntAct=EBI-719691, EBI-1213983;"
"General Annotations","UP_COMMENT_INTERACTION","Q5TZN3; O95198: KLHL2; NbExp=3; IntAct=EBI-10247554, EBI-746999; Q5TZN3; Q13164: MAPK7; NbExp=3; IntAct=EBI-10247554, EBI-1213983;"
"General Annotations","UP_COMMENT_PATHWAY","Protein modification. {ECO:0000256|ARBA:ARBA00043952}."
"General Annotations","UP_COMMENT_PATHWAY","Protein modification; protein ubiquitination. {ECO:0000255|PROSITE-ProRule:PRU00388, ECO:0000269|PubMed:18485873}."
"General Annotations","UP_COMMENT_PTM","Autoubiquitinated by the APC/C complex, leading to its degradation by the proteasome. Its degradation plays a central role in APC/C regulation, allowing cyclin-A accumulation before S phase entry. APC/C substrates inhibit the autoubiquitination of UBE2C/UBCH10 but not its E2 function, hence APC/C remaining active until its substrates have been destroyed. {ECO:0000269|PubMed:15558010}."
"General Annotations","UP_COMMENT_SIMILARITY","Belongs to the ubiquitin-conjugating enzyme family. {ECO:0000255|PROSITE-ProRule:PRU00388}."
"General Annotations","UP_COMMENT_SIMILARITY","Belongs to the ubiquitin-conjugating enzyme family. {ECO:0000256|RuleBase:RU362109}."
"General Annotations","UP_COMMENT_SUBUNIT","Component of the APC/C complex, composed of at least 14 distinct subunits that assemble into a complex of at least 19 chains with a combined molecular mass of around 1.2 MDa. Within this complex, directly interacts with ANAPC2. {ECO:0000256|ARBA:ARBA00065073}."
"General Annotations","UP_COMMENT_SUBUNIT","Component of the APC/C complex, composed of at least 14 distinct subunits that assemble into a complex of at least 19 chains with a combined molecular mass of around 1.2 MDa. Within this complex, directly interacts with ANAPC2. {ECO:0000269|PubMed:19820702, ECO:0000269|PubMed:27259151}."
"Identifiers","ENTREZ_GENE_ID","11065"
"Identifiers","ENSEMBL_GENE_ID","ENSG00000175063"
"Identifiers","UNIPROT_ID","UBE2C_HUMAN"
"Identifiers","UNIPROT_ID","Q5TZN3_HUMAN"
"Identifiers","UNIPROT_ID","K4DI81_HUMAN"
"Identifiers","UNIPROT_ID","B2R4U3_HUMAN"
"Identifiers","UNIPROT_ID","A0A0A0MSE8_HUMAN"
"Identifiers","UNIPROT_ID","A0A087WVK1_HUMAN"
"Interactions","UP_KW_LIGAND","ATP-binding"
"Interactions","UP_KW_LIGAND","Nucleotide-binding"
"Literature","GENERIF_SUMMARY","UbcH10 is highly expressed in various human primary tumors and UbcH10 has an ability to promote cell growth and malignant transformation."
"Literature","GENERIF_SUMMARY","UbcH10 plays an important role in tumor development and that its inhibition in combination with agonists of the TRAIL receptor may provide an enhanced therapeutic index"
"Literature","GENERIF_SUMMARY","UbcH10 overexpression is involved in thyroid cell proliferation and may represent a marker of thyroid anaplastic carcinomas"
"Literature","GENERIF_SUMMARY","results showing aberrations in levels of gene expression and locus copy number of ubiquitin-conjugating enzyme E2C gene (UBE2C) suggest that this gene may play an important role in tumor progression leading to advanced colon cancer with liver metastasis"
"Literature","GENERIF_SUMMARY","Transfection of dominant-negative UBE2C into Seg-1 esophageal adenocarcinoma cells decreases proliferation and increased mitotic arrest compared to vector controls."
"Literature","GENERIF_SUMMARY","Ube2c gene appeared to be associated with hepatocellular carcinoma progression"
"Literature","GENERIF_SUMMARY","These data suggest that overexpression of UbcH10 may serve as one important molecular mechanism that underlies the astrocytic carcinogenesis."
"Literature","GENERIF_SUMMARY","The rate-limiting role of UbcH10 is only at the end of G1 phase, just before DNA replication begins."
"Literature","GENERIF_SUMMARY","a clear correlation between UbcH10 expression and the histological grade of the astrocytic tumors."
"Literature","GENERIF_SUMMARY","UbcH10 combines a specific E2-E3 interface and regulation via its N-terminal extension to limit anaphase-promoting complex activity for substrate selection and checkpoint control."
"Literature","GENERIF_SUMMARY","Cyclin D1 and UBCH10 amplicons in anaplastic thyroid carcinoma."
"Literature","GENERIF_SUMMARY","Elevated expression of UbcH10 is associated with breast cancer."
"Literature","GENERIF_SUMMARY","Results show the clinicopathological significance of UbcH10 in the progression of colon cancer, and thus UbcH10 may act as a novel biomarker in patients with colon cancer."
"Literature","GENERIF_SUMMARY","Taken together, these results indicate that UbcH10 is a novel lymphoid proliferation marker encompassing the cell cycle window associated with exit from mitosis"
"Literature","GENERIF_SUMMARY","One of those genes, UBE2C, seems to be a powerful biomarker for NSCLC survival prediction."
"Literature","GENERIF_SUMMARY","Data imply that knocking-down UbcH10 protein expression may represent a potential therapeutic option for glioma."
"Literature","GENERIF_SUMMARY","The overexpression of UbcH10 gene plays a critical role in the carcinogenesis and tumor progression of colorectal cancer."
"Literature","GENERIF_SUMMARY","The unstructured N-terminal region of UbcH10 directly binds the 19 S regulatory complex of the 26 S proteasome, and it mediates the initiation of substrate translocation."
"Literature","GENERIF_SUMMARY","show that UbcH10 overexpression leads to precocious degradation of cyclin B by the anaphase-promoting complex/cyclosome, supernumerary centrioles, lagging chromosomes, and aneuploidy."
"Literature","GENERIF_SUMMARY","elevated levels of Ubch10 and Cdc20 degrade cyclin B in hpv-16 iinfected cells, required for exit from mitosis, permitting initiation of the next round of DNA synthesis and cell cycle progression."
"Literature","GENERIF_SUMMARY","UbcH10 expression was associated with tumor invasion of the portal vein, tumor size, TNM staging, and tumor differentiation in hepatocellular carcinoma."
"Literature","GENERIF_SUMMARY","Spindle assembly checkpoint protein Cdc20 transcriptionally activates expression of ubiquitin carrier protein UbcH10."
"Literature","GENERIF_SUMMARY","Mediator complex subunit (MED)1 phosphorylation leads to UBE2C locus looping, UBE2C gene expression and cell growth in castration-resistant prostate cancer."
"Literature","GENERIF_SUMMARY","Effect of UBE2C overexpression on the proliferation of 293T cell line"
"Literature","GENERIF_SUMMARY","High UBE2C mRNA expression was found to be of adverse prognostic significance in high-risk breast cancer patients"
"Literature","GENERIF_SUMMARY","Overexpression of UbcH10 may be a useful indicator of endometrial carcinoma."
"Literature","GENERIF_SUMMARY","growth rate of SiHa and HeLa transfected with dominant negative-UBE2C was significantly reduced compared to vector control"
"Literature","GENERIF_SUMMARY","Data sugggest that UbcH10 may play an important role in non-small cell lung cancer (NSCLC) carcinogenesis, and silencing UbcH10 may represent a potential therapeutic strategy for NSCLC."
"Literature","GENERIF_SUMMARY","UbcH10 overexpression has a critical role in lung carcinogenesis, and the evaluation of UbcH10 expression levels may be a new tool for the characterisation of non small cell lung carcinoma."
"Literature","GENERIF_SUMMARY","the expression of cyclin D1, MCM7, TRIM29, and UBE2C was found to be significantly associated with progression to muscle-invasive bladder cancer."
"Literature","GENERIF_SUMMARY","High expression of UbcH10 was associated with pancreatic ductal adenocarcinoma."
"Literature","GENERIF_SUMMARY","Data indicate that expression-based risk indices of three genes UBE2C, TPX2, and MELK were more strongly associated with poor 5-year survival in adenocarcinoma patients."
"Literature","GENERIF_SUMMARY","UBE2C positivity is independently associated with shorter cancer-specific survival in bladder cancer patients who underwent radical cystectomy."
"Literature","GENERIF_SUMMARY","Data suggest that ubiquitin conjugating enzyme UBE2C may serve as a potential therapeutic target aimed at inducing radiation and chemo sensitization."
"Literature","GENERIF_SUMMARY","Elevated levels of S100A8 and UBE2C were observed."
"Literature","GENERIF_SUMMARY","Results suggest that UBE2C acts as an oncogene in prostate cancer progression."
"Literature","GENERIF_SUMMARY","UBE2C may be a marker for diagnosis of nonpalpable breast lesions but not benign or malignant tumors in mammography core biopsies. Suppression of UBE2C may be a potential therapy target in breast cancer."
"Literature","GENERIF_SUMMARY","the UBE2C gene is capable of promoting proliferation and invasion of lung cancer cells. Therefore, UBE2C may play a pivotal role in development and invasion of lung cancer."
"Literature","GENERIF_SUMMARY","excess E2F1 due to Rb inactivation recruits the complex of Cdc20 and the anaphase-promoting complex/cyclosome to deregulate the expression of UBCH10"
"Literature","GENERIF_SUMMARY","UbcH10 overexpression increases carcinogenesis and blocks ALLN susceptibility in colorectal cancer."
"Literature","GENERIF_SUMMARY","Data suggest that ubiquitin-conjugating enzyme UbcH10 may be a promising target for the therapy of breast cancer."
"Literature","GENERIF_SUMMARY","Upregulation of miR-17/20a promotes gastric cancer cell growth by targeting UBE2C."
"Literature","GENERIF_SUMMARY","in addition to binding APC11's RING, UBCH10 is corecruited via interactions with APC2"
"Literature","GENERIF_SUMMARY","UBE2C could regulate phospho-ERK1/2 level."
"Literature","GENERIF_SUMMARY","Study shows an overexpression of UbcH10 mRNA and protein in the vast majority of colorectal cancer (CRC) patients analyzed and indicates that UbcH10 expression regulates CRC growth."
"Literature","GENERIF_SUMMARY","the present study showed that miR-196a promoted cell proliferation by targeting UBE2C in breast cancer. Thus, miR-196a may be a potential oncogene in breast cancer and a promising therapeutic target in breast cancer treatment."
"Literature","GENERIF_SUMMARY","the expression of UbcH10 in colorectal cancer samples as compared with healthy tissue sample from the same patient according to age at surgery, was examined."
"Literature","GENERIF_SUMMARY","The anaphase-promoting complex/cyclosome C activity in human cells is tuned by the combinatorial use of three E2 ubiquitin-conjugating enzymes, namely UBE2C, UBE2S, and UBE2D."
"Literature","GENERIF_SUMMARY","Identification of UBE2C as a target of wild-type and GOF mutant p53 further highlights the contribution of p53 in regulation of spindle assembly checkpoint"
"Literature","GENERIF_SUMMARY","UbcH10 may promote gastric cancer growth."
"Literature","GENERIF_SUMMARY","Urinary UBE2C cell-free RNA may be a valuable diagnostic marker for bladder cancer."
"Literature","GENERIF_SUMMARY","A role was identified for UBE2C as a marker of the androgen signaling pathway in prostate cancer."
"Literature","GENERIF_SUMMARY","High UBE2C expression is associated with esophageal squamous cell carcinoma."
"Literature","GENERIF_SUMMARY","SAG/RBX2 E3 ligase complexes with UBCH10 and UBE2S ubiquitin-conjugating enzymes to ubiquitylate beta-TrCP1 via K11-linkage for degradation."
"Literature","GENERIF_SUMMARY","High UBCH10 expression is associated with bortezomib-resistance in multiple myeloma."
"Literature","GENERIF_SUMMARY","Data suggest that the activity of AURKA might be regulated by UBE2C through regulating the activity of anaphasepromoting complex. UBE2C may be a new marker in the diagnosis of gastric cancer and may be a potential therapeutic target for the treatment of gastric adenocarcinoma."
"Literature","GENERIF_SUMMARY","UBE2C and HOXA1 RNA and protein are differentially expressed in conventional and Spitz nevi and melanoma."
"Literature","GENERIF_SUMMARY","FoxM1 promotes glioma progression by enhancing UBE2C transcription"
"Literature","GENERIF_SUMMARY","loss of BRCA1 function results in an increase in UBE2C expression and chemical resistance to doxorubicin in breast cancer cells."
"Literature","GENERIF_SUMMARY","UBE2C is involved in the anti-proliferative and pro-apoptotic functions of ECRG4 in esophageal squamous cell carcinoma."
"Literature","GENERIF_SUMMARY","Study demonstrated that UBE2C was over-expressed in rectal carcinoma, which was subjected to miR-381 modulation and in turn promoted cell proliferation, invasion and inhibited cell apoptosis."
"Literature","GENERIF_SUMMARY","Study found that UBE2C gene was amplified and its expression upregulated in ovarian neoplasm tumors. UBE2C was also identified as a principal interacting proteins of druggable drugs."
"Literature","GENERIF_SUMMARY","UBE2C was upregulated by d-flow in human AV endothelial cells in the miR-483-dependent manner. UBE2C mediated OS-induced endothelial inflammation and endothelial-mesenchymal transition by increasing the HIF-1alpha. Reduction of miR-483 by d-flow led to increased UBE2C expression in human AV endothelial cells."
"Literature","GENERIF_SUMMARY","Study demonstrated that the expression of hsamiR6613p was downregulated and UbcH10 was upregulated in nonsmall cell lung cancer (NSCLC) tumors and NSCLC cell lines. Overexpression of hsamiR6613p decreased the expression of UbcH10. Mechanistically, hsamiR6613p induced cell cycle G2 arrest through regulation of spindle assembly checkpoint function."
"Literature","GENERIF_SUMMARY","Analysis of UBE2C mRNA expression in The Cancer Genome Atlas (TCGA) dataset reveals that significantly higher UBE2C mRNA levels was found in hepatocellular carcinoma (HCC) tissues and associated with higher HCC grade."
"Literature","GENERIF_SUMMARY","elevated in invasive breast carcinoma"
"Literature","GENERIF_SUMMARY","Simultaneously elevated expressions of AURKB and UBE2C was strongly correlated to poor prognosis and therapy resistance in glioma"
"Literature","GENERIF_SUMMARY","UBE2C Is Upregulated by Estrogen and Promotes Epithelial-Mesenchymal Transition via p53 in Endometrial Cancer."
"Literature","GENERIF_SUMMARY","MiR-525-5p Repressed Metastasis and Anoikis Resistance in Cervical Cancer via Blocking UBE2C/ZEB1/2 Signal Axis."
"Literature","GENERIF_SUMMARY","UBE2C promotes the progression of head and neck squamous cell carcinoma."
"Literature","GENERIF_SUMMARY","Depletion of UBE2C reduces ovarian cancer malignancy and reverses cisplatin resistance via downregulating CDK1."
"Literature","GENERIF_SUMMARY","Authors demonstrated the TOP2A/UBE2C co-expression status in LUAD, and TOP2A/UBE2C co-expression correlated with poorer prognosis."
"Literature","GENERIF_SUMMARY","Single-cell transcriptional profiling identifies a cluster of potential metastasis-associated UBE2C+ cells in immature ovarian teratoma."
"Literature","GENERIF_SUMMARY","KIAA0101 and UbcH10 interact to regulate non-small cell lung cancer cell proliferation by disrupting the function of the spindle assembly checkpoint."
"Literature","GENERIF_SUMMARY","Expression of UBE2C in lung adenocarcinoma based on database analysis and its clinical significance."""", trans """"UBE2C."""
"Literature","GENERIF_SUMMARY","UBE2C mRNA expression controlled by miR-300 and HuR determines its oncogenic role in gastric cancer."
"Literature","GENERIF_SUMMARY","UBE2C Drives Human Cervical Cancer Progression and Is Positively Modulated by mTOR."
"Literature","GENERIF_SUMMARY","Identification of UBE2C as hub gene in driving prostate cancer by integrated bioinformatics analysis."
"Literature","GENERIF_SUMMARY","The clinical significance of UBE2C gene in progression of renal cell carcinoma."
"Literature","GENERIF_SUMMARY","LncRNA MALAT1 Regulating Lung Carcinoma Progression via the miR-491-5p/UBE2C Axis."
"Literature","GENERIF_SUMMARY","Overexpression of UBE2C in esophageal squamous cell carcinoma tissues and molecular analysis."
"Literature","GENERIF_SUMMARY","UBE2C affects breast cancer proliferation through the AKT/mTOR signaling pathway."
"Literature","GENERIF_SUMMARY","Pan-Cancer Analyses of the Tumor Microenvironment Reveal That Ubiquitin-Conjugating Enzyme E2C Might Be a Potential Immunotherapy Target."
"Literature","GENERIF_SUMMARY","UBE2C triggers HIF-1alpha-glycolytic flux in head and neck squamous cell carcinoma."
"Literature","GENERIF_SUMMARY","Overexpressed lncRNA FTX promotes the cell viability, proliferation, migration and invasion of renal cell carcinoma via FTX/miR4429/UBE2C axis."
"Literature","GENERIF_SUMMARY","UBE2C mediated radiotherapy resistance of head and neck squamous cell carcinoma by regulating oxidative-stress-relative apoptosis."
"Literature","GENERIF_SUMMARY","Overexpression of Ubiquitin-Conjugating Enzyme E2C Is Associated with Worsened Prognosis in Prostate Cancer."
"Literature","GENERIF_SUMMARY","The UBE2C/CDH1/DEPTOR axis is an oncogene and tumor suppressor cascade in lung cancer cells."
"Literature","GENERIF_SUMMARY","Expression significance of Emi1, UBCH10 and CyclinB1 in esophageal squamous cell carcinoma."
"Literature","GENERIF_SUMMARY","Aberrant expression of UBE2C in endometrial cancer and its correlation to epithelial mesenchymal transition."
"Literature","GENERIF_SUMMARY","Restored UBE2C expression in islets promotes beta-cell regeneration in mice by ubiquitinating PER1."
"Literature","GENERIF_SUMMARY","FOXM1-regulated ZIC2 promotes the malignant phenotype of renal clear cell carcinoma by activating UBE2C/mTOR signaling pathway."
"Literature","GENERIF_SUMMARY","System analysis identifies UBE2C as a novel oncogene target for adrenocortical carcinoma."
"Literature","GENERIF_SUMMARY","Comprehensive analysis of UBE2C expression and its potential roles and mechanisms in hepatocellular carcinoma."
"Literature","GENERIF_SUMMARY","Identification of transcriptome characteristics of granulosa cells and the possible role of UBE2C in the pathogenesis of premature ovarian insufficiency."
"Literature","GENERIF_SUMMARY","Role of UBE2C in Brain Cancer Invasion and Dissemination."
"Literature","GENERIF_SUMMARY","UBE2C promotes malignancy of cutaneous squamous cell carcinoma."
"Literature","GENERIF_SUMMARY","Ubiquitin-conjugating enzyme E2C (UBE2C) is a prognostic indicator for cholangiocarcinoma."
"Literature","GENERIF_SUMMARY","UBE2C promotes the proliferation of acute myeloid leukemia cells through PI3K/AKT activation."
"Literature","GENERIF_SUMMARY","UBE2C-induced crosstalk between mono- and polyubiquitination of SNAT2 promotes lymphatic metastasis in bladder cancer."
"Literature","GENERIF_SUMMARY","UBE2C regulates the KEAP1/NRF2 signaling pathway to promote the growth of gastric cancer by inhibiting autophagy."
"Pathways","KEGG_PATHWAY","Ubiquitin mediated proteolysis"
"Pathways","REACTOME_PATHWAY","Adaptive Immune System"
"Pathways","REACTOME_PATHWAY","Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components"
"Pathways","REACTOME_PATHWAY","Inactivation of APC/C via direct inhibition of the APC/C complex"
"Pathways","REACTOME_PATHWAY","Cell Cycle"
"Pathways","REACTOME_PATHWAY","Disease"
"Pathways","REACTOME_PATHWAY","Immune System"
"Pathways","REACTOME_PATHWAY","APC/C:Cdc20 mediated degradation of Cyclin B"
"Pathways","REACTOME_PATHWAY","Autodegradation of Cdh1 by Cdh1:APC/C"
"Pathways","REACTOME_PATHWAY","APC/C-mediated degradation of cell cycle proteins"
"Pathways","REACTOME_PATHWAY","APC/C:Cdc20 mediated degradation of Securin"
"Pathways","REACTOME_PATHWAY","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1"
"Pathways","REACTOME_PATHWAY","Cdc20:Phospho-APC/C mediated degradation of Cyclin A"
"Pathways","REACTOME_PATHWAY","Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase"
"Pathways","REACTOME_PATHWAY","Regulation of APC/C activators between G1/S and early anaphase"
"Pathways","REACTOME_PATHWAY","APC/C:Cdc20 mediated degradation of mitotic proteins"
"Pathways","REACTOME_PATHWAY","Phosphorylation of the APC/C"
"Pathways","REACTOME_PATHWAY","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins"
"Pathways","REACTOME_PATHWAY","APC-Cdc20 mediated degradation of Nek2A"
"Pathways","REACTOME_PATHWAY","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint"
"Pathways","REACTOME_PATHWAY","Generic Transcription Pathway"
"Pathways","REACTOME_PATHWAY","Cellular responses to stress"
"Pathways","REACTOME_PATHWAY","Separation of Sister Chromatids"
"Pathways","REACTOME_PATHWAY","Mitotic Metaphase and Anaphase"
"Pathways","REACTOME_PATHWAY","Senescence-Associated Secretory Phenotype (SASP)"
"Pathways","REACTOME_PATHWAY","Cellular Senescence"
"Pathways","REACTOME_PATHWAY","Metabolism of proteins"
"Pathways","REACTOME_PATHWAY","Regulation of mitotic cell cycle"
"Pathways","REACTOME_PATHWAY","Post-translational protein modification"
"Pathways","REACTOME_PATHWAY","Assembly of the pre-replicative complex"
"Pathways","REACTOME_PATHWAY","Mitotic Anaphase"
"Pathways","REACTOME_PATHWAY","M Phase"
"Pathways","REACTOME_PATHWAY","DNA Replication Pre-Initiation"
"Pathways","REACTOME_PATHWAY","CDK-mediated phosphorylation and removal of Cdc6"
"Pathways","REACTOME_PATHWAY","Switching of origins to a post-replicative state"
"Pathways","REACTOME_PATHWAY","Synthesis of DNA"
"Pathways","REACTOME_PATHWAY","S Phase"
"Pathways","REACTOME_PATHWAY","Cell Cycle, Mitotic"
"Pathways","REACTOME_PATHWAY","DNA Replication"
"Pathways","REACTOME_PATHWAY","Mitotic Spindle Checkpoint"
"Pathways","REACTOME_PATHWAY","Cell Cycle Checkpoints"
"Pathways","REACTOME_PATHWAY","RNA Polymerase II Transcription"
"Pathways","REACTOME_PATHWAY","Gene expression (Transcription)"
"Pathways","REACTOME_PATHWAY","Protein ubiquitination"
"Pathways","REACTOME_PATHWAY","Transcriptional Regulation by VENTX"
"Pathways","REACTOME_PATHWAY","Synthesis of active ubiquitin: roles of E1 and E2 enzymes"
"Pathways","REACTOME_PATHWAY","Cellular responses to stimuli"
"Pathways","REACTOME_PATHWAY","Diseases of mitotic cell cycle"
"Pathways","REACTOME_PATHWAY","Aberrant regulation of mitotic exit in cancer due to RB1 defects"
"Pathways","REACTOME_PATHWAY","Aberrant regulation of mitotic cell cycle due to RB1 defects"
"Pathways","REACTOME_PATHWAY","Antigen processing: Ubiquitination & Proteasome degradation"
"Pathways","REACTOME_PATHWAY","Class I MHC mediated antigen processing & presentation"
"Pathways","WIKIPATHWAYS","Gastric cancer network 1"
"Pathways","WIKIPATHWAYS","Gastric cancer network 2"
"Pathways","WIKIPATHWAYS","Senescence associated secretory phenotype SASP"
"Protein Domains","INTERPRO","UBQ-conjugat_E2_core"
